no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,site_address,classification_of_operation
"120","EA","ER202013198","Plastic","L","Enva Plastics Ltd","04975936","Active","01/01/2020","01/01/2020","SOUTH FEN ROAD BOURNE LINCS PE10 0DN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"121","EA","ER202020242","Plastic","L","Evergreen Polymers Ltd","12191919","Active","31/07/2020","31/07/2020","20 The Furlong DROITWICH Worcestershire WR9 9AH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"122","EA","ER202020167","Plastic","L","Fablex 2000 Ltd","03746368","Active","29/01/2020","29/01/2020","Unit 1 Birmingham B11 2LF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"123","EA","ER20199846","Plastic","L","Frank Mercer & Sons Ltd","1370465","Active","01/01/2020","01/01/2020","Chequerbent Works BOLTON GT Manchester BL5 3JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"124","EA","ER202014157","Plastic","L","Hahn Plastics Ltd","08268517","Active","01/01/2020","01/01/2020","Pilkington Site MANCHESTER Greater Manchester M27 8LJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"125","EA","ER202018126","Plastic","L","Impact Recycling Ltd","SC489143","Active","06/03/2020","06/03/2020","Unit 6B, Metnor Business Park WALLSEND NE28 6HH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"126","EA","ER202018131","Plastic","L","Indigo Environmental Limited","10695826","Active","01/01/2020","01/01/2020","Indigo Environmental Group WIDNES Cheshire WA8 8UD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"127","EA","ER202020254","Plastic","L","Integrated Plastic Manufacturing
Limited","06516876","Active","15/09/2020","15/09/2020","Land at Shawell Quarry SHAWELL Leicestershire LE17 6AA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"128","EA","ER202019157","Plastic","L","IP Polymers Ltd","10247707","Active","01/01/2020","01/01/2020","No 1 West Marsh Lane BARROW DN19 7EU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"129","EA","ER202020220","Plastic","L","Isher Hangers","00000000","Active","21/05/2020","21/05/2020","51-53 STEWARD STREET BIRMINGHAM WEST MIDLANDS B18 7AE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"130","EA","ER202008114","Plastic","L","J. and A. Young (Leicester) Ltd","1222186","Active","01/01/2020","01/01/2020","Cotton Way LOUGHBOROUGH Leicestershire LE11 5FJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"131","EA","ER202010107","Plastic","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2020","01/01/2020","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"132","EA","ER202013196","Plastic","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2020","01/01/2020","Building 32 and 36 LOUGHBOROUGH Leicestershire LE11 5RD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"133","EA","ER202019156","Plastic","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2020","01/01/2020","Dartmouth Road SMETHWICK West Midlands B66 1AS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"134","EA","ER202014133","Plastic","S","Jason Plastics Ltd","1062457","Active","07/01/2020","07/01/2020","Prettywood BURY Lancs BL9 7HZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"135","EA","ER202018141","Plastic","L","K S Plastic Ltd","11100635","Active","25/03/2020","25/03/2020","Building 1 LYDBROOK Gloucestershire GL17 9NG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"136","EA","ER202016101","Plastic","L","KB Extruders Ltd","07533755","Active","01/01/2020","01/01/2020","KB WORKS WESTWOOD ROAD BIRMINGHAM WEST MIDLANDS B6 7DU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"137","EA","ER202020170","Plastic","S","KG Polymer Ltd","12345000","Active","10/02/2020","10/02/2020","Unit C1 Macrome Road WOLVERHAMPTON West Midlands WV69HD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"138","EA","ER202019182","Plastic","S","Love Waste Limited","7550339","Active","01/01/2020","01/01/2020","1 Warburton Hey RAINHILL Merseyside L35 4LE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"139","EA","ER202006686","Plastic","L","Luxus Ltd","0834329","Active","01/01/2020","01/01/2020","Belvoir Way LOUTH Lincolnshire LN11 0LQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"140","EA","ER202016105","Plastic","L","Lynx Recycling & Recovery Ltd","07287499","Active","01/01/2020","01/01/2020","Lynx Recycling & Recovery Limited GRIMSBY Lincolnshire DN41 8DT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"141","EA","ER202020141","Plastic","S","Meplas Ltd","11426281","Active","01/01/2020","01/01/2020","MEPLAS Ltd YORK YO43 4BT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"142","EA","ER202016134","Plastic","L","Monoworld Recycling Ltd","06320557","Active","14/01/2020","14/01/2020","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"143","EA","ER202020123","Plastic","L","Moulding Solutions Ltd","05610475","Active","01/01/2020","01/01/2020","Wharf Road ROTHERHAM South Yorkshire S64 5SY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"144","EA","ER202020215","Plastic","S","Mulberry Waste Ltd","03051415","Active","05/05/2020","05/05/2020","Unit 1 RUFFORD L40 1TB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"145","EA","ER202019188","Plastic","L","Multipanel UK Ltd","05024774","Active","01/01/2020","01/01/2020","Units 1-4 Dover kent CT15 4NL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"146","EA","ER202009124","Plastic","L","NDC Polipak Limited","03858503","Active","01/01/2020","01/01/2020","NDC Polipak Ltd CRADLEY HEATH West Midlands B64 5RE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"147","EA","ER202020149","Plastic","S","New Ruyee Ltd","09250376","Active","01/01/2020","01/01/2020","Golden Cross House LONDON WC2N 4JF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"148","EA","ER20199841","Plastic","L","Norpol Recycling Limited","3029134","Active","01/01/2020","01/01/2020","NORPOL HOUSE NELSON LANCASHIRE BB9 7YG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"149","EA","ER202019144","Plastic","L","OSO Polymers UK Ltd","11167768","Active","15/01/2020","15/01/2020","Scheme 3 Leeds West Yorkshire LS10 1RT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"150","EA","ER202019143","Plastic","L","Palagan Limited","01221384","Active","01/01/2020","01/01/2020","Unit 2 DUNSTABLE Bedfordshire LU6 1NE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"151","EA","ER202020177","Plastic","S","Pennine Manufacturing Ltd","01240154","Active","28/02/2020","28/02/2020","Fold Mill BOLTON Greater Manchester BL2 6RA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"152","EA","ER202013181","Plastic","L","Plasgran Ltd","3848053","Active","01/01/2020","01/01/2020","Manea Road MARCH Cambridgeshire PE15 0PE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"153","EA","ER202020154","Plastic","S","Plasport Recycling Ltd","12032055","Active","06/01/2020","06/01/2020","Unit 11,Bays 1 &2, BIRMINGHAM uk B64 5QT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"154","EA","ER202013199","Plastic","L","Plumb Polymers Ltd","03964655","Active","01/01/2020","01/01/2020","505 Carlisle Street East SHEFFIELD South Yorkshire S4 8DT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"155","EA","ER202020109","Plastic","S","Polybags Ltd","00698834","Active","01/01/2020","01/01/2020","PB Packaging Group Ltd GREENFORD Middlesex UB6 0AQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"156","EA","ER202019180","Plastic","S","Polyclear Ltd","1260718","Active","01/01/2020","01/01/2020","FIRST AVENUE SOUTHAMPTON HAMPSHIRE SO15 0LG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"157","EA","ER202013195","Plastic","L","Polypipe Ltd","01099323","Active","01/01/2020","28/10/2020","Boston Rd Ind Est HORNCASTLE Lincs LN9 6JW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"158","EA","ER202020190","Plastic","S","Polyram UK Ltd","05177839","Active","24/03/2020","24/03/2020","Ward Industrial Estate LYDNEY Gloucestershire GL15 5EL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"159","EA","ER202020103","Plastic","S","Polystar Plastics Ltd","2690339","Active","01/01/2020","01/01/2020","Peel House SOUTHAMPTON SO14 5QT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"160","EA","ER20199842","Plastic","L","Preston Plastics Ltd","3377914","Active","01/01/2020","01/01/2020","MOSS EDGE WORKS PRESTON LANCASHIRE PR3 6BN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"161","EA","ER202019122","Plastic","L","Pro Environmental Ltd","10754591","Active","01/01/2020","01/01/2020","Unit 6 Kingsnorth Industrial Estate ROCHESTER Kent ME3 9ND","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"162","EA","ER202020210","Plastic","L","R M Polymers Ltd","06740800","Active","30/03/2020","30/03/2020","Unit 4a, 4b and 6 Tinsley Viaduct Industrial Estate SHEFFIELD South Yorkshire S9 1TN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"163","EA","ER202020219","Plastic","S","Rainbow Professional Ltd","5139083","Active","20/05/2020","28/10/2020","131 CUMBERLAND STREET HULL EAST YORKSHIRE HU2 0PP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"164","EA","ER202004444","Plastic","L","Ravago Manufacturing UK Ltd","4789043","Active","01/01/2020","01/01/2020","WEST BRIDGEWATER STREET LEIGH LANCASHIRE WN74HB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"165","EA","ER202014130","Plastic","L","Recycled Plastics UK Ltd","06645314","Active","01/01/2020","01/01/2020","Unit 1, Freeman Street, WOLVERHAMPTON West Midlands WV100ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"166","EA","ER202020229","Plastic","L","Recycled UK Ltd","05680775","Active","17/06/2020","17/06/2020","Unit 22, 23 & 24 COSELEY West Midlands WV14 8XR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"167","EA","ER202016122","Plastic","S","Recyplas Limited","07913278","Active","28/01/2020","28/01/2020","UNIT 1 WIMBLINGTON CAMBRIDGESHIRE PE15 0QQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"168","EA","ER20199852","Plastic","L","Roydon Granulation Ltd","2908446","Active","01/05/2020","01/05/2020","Unit F15 ST. HELENS Merseyside WA9 3NA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"169","EA","ER202014106","Plastic","L","Roydon Group PLC","06890221","Active","01/05/2020","01/05/2020","Units 1-3 Junction Eco Park SWINTON Manchester M27 8LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"170","EA","ER202005591","Plastic","L","Schutz UK Ltd","2347670","Active","01/01/2020","01/01/2020","Claylands Avenue WORKSOP Notts S81 7BE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"171","EA","ER202020117","Plastic","S","Sharpak Aylesham Ltd","7394042","Active","01/01/2020","01/01/2020","Aylesham Industrial Estate AYLESHAM Kent CT3 3EF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"172","EA","ER202020255","Plastic","S","Sharpak Bridgwater Ltd","7394059","Active","22/09/2020","22/09/2020","Sharpak Bridgwater Ltd BRIDGWATER Somerset TA6 5YS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"173","EA","ER202018103","Plastic","L","Skymark Packaging International
(Scunthorpe)","02160777","Active","01/01/2020","01/01/2020","Mannaberg Way SCUNTHORPE North Lincolnshire DN15 8XF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"174","EA","ER202014114","Plastic","S","Skymark Packaging International
Ltd","2160777","Active","01/01/2020","01/01/2020","Manners Avenue ILKESTON Derbyshire DE7 8EF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"175","EA","ER202019183","Plastic","S","Storm Board LLP","OC411243","Active","05/02/2020","05/02/2020","UNIT E, VALLIS TRADING ESTATE FROME SOMERSET BA11 3DT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"176","EA","ER202020218","Plastic","L","Sun International Recycling Group
Ltd","12161523","Active","18/05/2020","18/05/2020","Gate 3, 20 Princewood Road CORBY Northants NN17 4AP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"177","EA","ER202020153","Plastic","L","TD Polymer Ltd","12329440","Active","06/01/2020","06/01/2020","44 STOCKHOLM ROAD HULL HU7 0XW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"178","EA","ER202020155","Plastic","L","Three Counties Reclamation Ltd","03792922","Active","10/01/2020","10/01/2020","Three Counties Reclamation Limited LUDLOW Shropshire SY8 2DH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"179","EA","ER202017129","Plastic","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2020","01/01/2020","16 Choats Road DAGENHAM ESSEX RM9 6LF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"180","EA","ER202008107","Plastic","L","Viridor Polymer Recycling Ltd","5499464","Active","01/01/2020","01/01/2020","Gerrard Place SKELMERSDALE Lancashire WN8 9SU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"181","EA","ER202020120","Plastic","L","VK Recycling Ltd","8431228","Active","01/01/2020","01/01/2020","Bullock Street West Bromwich West Midlands B70 7HE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"182","EA","ER202018104","Plastic","L","Y S Reclamation Ltd","08490907","Active","01/01/2020","01/01/2020","28 KINGSLAND GRANGE WOOLSTON WARRINGTON WA1 4RW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"183","EA","ER202019153","Plastic","S","Yes Recycling Ltd","9853834","Active","01/01/2020","01/01/2020","Tunfield Farm ASHLEY GREEN Bucks HP5 3PY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"184","NRW","WR201998103","Plastic","L","British Polythene Limited","0350729","Active","01/01/2020","01/01/2020","Maerdy Industrial Estate TREDEGAR Caerphilly NP22 5PY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"185","NRW","WR202017705","Plastic","L","Extrusion & Moulding Compounds
Ltd","00905428","Active","01/01/2020","01/01/2020","Cwmavon Factory NR PONTYPOOL Gwent NP4 8UW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"186","NRW","WR202018704","Plastic","L","Extrusion and Moulding Compounds
Ltd","00905428","Active","01/01/2020","01/01/2020","Kays and Kears Ind Est BLAENAVON Torfaen NP4 9AZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"187","NRW","WR202017703","Plastic","L","MDS Recycling Limited","07141820","Active","01/01/2020","01/01/2020","Unit 2 PORTH Rhondda Cynon Taf CF39 0PB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"188","NRW","WR202020709","Plastic","L","New Horizon Biofuel and animal
beddings Co Ltd","11777941","Active","18/03/2020","18/03/2020","New Horizon Biofuel & Animal Beddings Co Ltd RUABON Wrexham LL14 6HA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"189","NRW","WR202019702","Plastic","L","New Horizon Plastics Co Ltd","11777585","Active","01/01/2020","01/01/2020","Unit 27 FLINT Fintshire CH6 5XA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"190","NRW","WR202017704","Plastic","L","Plastecowood Limited","08914626","Active","01/01/2020","01/01/2020","Plastecowood Ltd BODELWYDDAN Denbighshire LL18 5SQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"191","NRW","WR202019703","Plastic","S","Pulse Plastics Limited","04529261","Active","01/01/2020","01/01/2020","Pulse Plastics Limited ABERCARN Newport NP11 5AR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"192","NRW","WR202015702","Plastic","L","Roydon Bottle Recycling Ltd","08635446","Active","01/01/2020","01/01/2020","Unit 1 Blackwood Business Park PONTLLANFRAITH Caerphilly NP12 2XH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"193","NRW","WR202018703","Plastic","L","S W PLASTIC SOLUTIONS LTD","10010391","Active","01/01/2020","01/01/2020","Unit 2 EBBW VALE Blaenau Gwent NP23 6PL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"194","NIEA","NR202012103","Plastic","L","Cherry Plastics","NI053648","Active","01/01/2020","01/01/2020","Unit 5 Nutts Corner Business Park CRUMLIN Co Antrim BT29 4SR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"195","NIEA","NR202019108","Plastic","L","Jaguar Polymers Ltd","NI654238","Active","01/01/2020","01/01/2020","Unit 10 LISNASKEA Fermanagh BT920QQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"196","SEPA","SR202013116","Plastic","L","Avanti Environmental Group Ltd","3476148","Cancelled","06/01/2020","01/02/2021","Balquharn Farm ALVA Clackmannanshire FK12 5NZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"197","SEPA","SR202020108","Plastic","S","Bonar Yarns Ltd","SC008924","Cancelled","24/01/2020","01/02/2021","Caldrum Works DUNDEE Dundee DD3 7EU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"198","SEPA","SR202019108","Plastic","L","British Polythene Ltd","0350729","Cancelled","01/01/2020","01/02/2021","96 Port Glasgow Road GREENOCK Renfrewshire PA15 2UL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"199","SEPA","SR202019109","Plastic","S","British Polythene Ltd - Ardeer","0350729","Cancelled","01/01/2020","01/02/2021","Lundholm Road STEVENSTON North Ayrshire KA20 3LJ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"200","SEPA","SR2020050013","Plastic","L","Mainetti (UK) Ltd","SC170666","Cancelled","01/01/2020","01/02/2021","Wrexham Industrial Estate WREXHAM WREXHAM LL13 0TS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"201","SEPA","SR202019106","Plastic","S","Marlin Industries Scotland Limited","SC413678","Cancelled","01/01/2020","31/12/2020","Marlin Industries Scotland Limited HAWICK Roxburgshire TD98SL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"202","SEPA","SR202019103","Plastic","S","WRC Recycling","SC370000","Cancelled","01/01/2020","01/02/2021","45 INCHINNAN Renfrew PA49RR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"203","EA","ER202016106","Steel","L","British Steel Limited","9438207","Cancelled","09/01/2020","23/04/2020","British Steel Limited SCUNTHORPE North Lincolnshire DN16 1XA","R4 Recycling/reclamation of metals and metal compounds"
"204","EA","ER202020205","Steel","L","British Steel Limited","12303256","Active","24/04/2020","24/04/2020","Administration Building SCUNTHORPE North Lincolnshire DN16 1BP","R4 Recycling/reclamation of metals and metal compounds"
"205","EA","ER202010159","Steel","L","ERVIN AMASTEEL","2830693","Suspended","01/01/2020","27/10/2020","George Henry Road TIPTON West Midlands DY4 7BZ","R4 Recycling/reclamation of metals and metal compounds"
"206","EA","ER202020207","Steel","S","LCM Scrap Company Ltd","07870096","Active","30/04/2020","30/04/2020","Unit 6 LONDON London E16 2EJ","R4 Recycling/reclamation of metals and metal compounds"
"207","EA","ER202020178","Steel","L","Speciality Steel UK Ltd","10491177","Active","02/03/2020","02/03/2020","Liberty Steel ROTHERHAM South Yorkshire S65 3SR","R4 Recycling/reclamation of metals and metal compounds"
"208","NRW","WR20199868","Steel","L","AMG Resources Ltd","1516685","Active","01/01/2020","01/01/2020","Nevills Dock LLANELLI Carmarthen SA15 2HD","R4 Recycling/reclamation of metals and metal compounds"
"209","NRW","WR202004452","Steel","L","Celsa Manufacturing (UK) Ltd","04577881","Active","01/01/2020","01/01/2020","Meltshop, Tremorfa Works CARDIFF Glamorgan CF24 5TH","R4 Recycling/reclamation of metals and metal compounds"
"210","NRW","WR20199870","Steel","L","Tata Steel UK Ltd","2280000","Active","01/01/2020","01/01/2020","Tata Steel UK Ltd PORT TALBOT West Glamorgan SA13 2NG","R4 Recycling/reclamation of metals and metal compounds"
"211","EA","ER202019128","Wood","L","A & A Recycling Services Ltd","04269422","Active","01/01/2020","01/01/2020","A&A Recycling Services Limited MERIDEN Coventry CV7 7LH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"212","EA","ER202009190","Wood","L","Arden Wood Shavings Limited","2592924","Active","01/01/2020","01/01/2020","Arden Wood Shavings Ltd SOLIHULL B92 0LP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"213","EA","ER202016136","Wood","L","Boden & Davies Ltd","00699015","Active","02/03/2020","02/03/2020","Minshulls Farm ASTLEY Manchester M29 7JZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"214","EA","ER202018136","Wood","S","Brier Hills Recycling Ltd","05298784","Active","16/01/2020","16/01/2020","Brier Hills Farm DONCASTER South Yorkshire DN7 6HA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"215","EA","ER202019116","Wood","L","Chipmunk (South West) Ltd","7040055","Active","01/01/2020","01/01/2020","Godwins Yard GLASTONBURY Somerset BA6 9GS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"216","EA","ER201998286","Wood","L","Egger (UK) Limited","2813369","Active","01/01/2020","01/01/2020","Anick Grange Road HEXHAM Northumberland NE46 4JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"217","EA","ER202015109","Wood","L","Enva Wood Recycling Manchester
Ltd","7462747","Active","01/01/2020","01/01/2020","Lumm Farm MANCHESTER M43 7LB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"218","EA","ER202017109","Wood","L","Giffords Recycling Ltd","7066018","Active","01/01/2020","01/01/2020","Kelvin Way WEST BROMWICH West Midlands B70 7JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"219","EA","ER202020127","Wood","L","John Brooke (Sawmills) Ltd","02793641","Active","01/01/2020","01/01/2020","The Sawmill, Fosseway, Widmerpool NOTTINGHAM NG12 5PS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"220","EA","ER201998262","Wood","L","Mendip Woodshavings Ltd","4158389","Active","01/01/2020","01/01/2020","Charterhouse Factory BRISTOL Somerset BS40 7XS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"221","EA","ER202020119","Wood","L","Mistral Renewable Energy Ltd","09272868","Suspended","01/01/2020","16/12/2020","Mistral Renewable Energy Ltd STALLINGBOROUGH N E Lincs DN41 8DF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"222","EA","ER202014121","Wood","L","Norbord Europe Ltd","7886600","Active","10/03/2020","10/03/2020","Nadder Lane SOUTH MOLTON Devon EX36 4HP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"223","EA","ER202019163","Wood","L","PH PALLET SERVICES","OC368703","Active","01/01/2020","01/01/2020","Broadway DUKINFIELD Cheshire SK16 4UU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"224","EA","ER202019123","Wood","L","Ronald Hull Jnr Ltd","01278500","Active","01/01/2020","01/01/2020","RONALD HULL JNR LTD ROTHERHAM SOUTH YORKSHIRE S62 6EF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"225","EA","ER202019103","Wood","L","Shropshire Biomass Fuel Ltd","09873660","Active","01/01/2020","01/01/2020","Elms Farm OSWESTRY Shropshire SY11 4LT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"226","EA","ER202020116","Wood","L","South West Wood Products Ltd
(Winkleigh)","6880439","Active","01/01/2020","01/01/2020","The Airfield WINKLEIGH Devon EX19 8DW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"227","EA","ER202018142","Wood","L","Wood Waste Recycling Ltd","3897747","Active","01/01/2020","01/01/2020","Granby Avenue GARRETTS GREEN West midlands B33 0SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"228","NRW","WR201998255","Wood","L","Kronospan Ltd","00981905","Active","01/01/2020","01/01/2020","Kronospan Ltd CHIRK Wrexham LL14 5NT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"229","NRW","WR201998294","Wood","S","Marlin Industries (Wrexham) Ltd","2831738","Active","01/01/2020","01/01/2020","Davy Way WREXHAM WREXHAM LL12 0PG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"230","NRW","WR202020710","Wood","L","New Horizon Biofuel and animal
beddings Co Ltd","11777941","Active","18/03/2020","18/03/2020","New Horizon Biofuel & Animal Beddings Co Ltd RUABON Wrexham LL14 6HA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"231","NRW","WR202020701","Wood","L","South West Wood Products Ltd","6880439","Active","01/01/2020","01/01/2020","Alexandra Docks NEWPORT NP20 2WB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
