ref_year,unu_key,flow_desc,cmd_code,qty
2005,0404,Export,852190,1214655
2005,0404,Export,852530,1017875
2005,0404,Export,852830,134657
2005,0404,Export,900720,6505
2005,0404,Export,900810,2296
2005,0404,Export,900830,119604
2005,0404,Export,900840,258
2005,0404,Export,903130,4689
2005,0404,Import,852110,1294784
2005,0404,Import,852190,14664394
2005,0404,Import,852530,1700177
2005,0404,Import,852830,520102
2005,0404,Import,900720,4911
2005,0404,Import,900810,16777
2005,0404,Import,900830,248699
2005,0404,Import,900840,12590
2005,0404,Import,903130,4003
2005,0405,Export,851821,4458830
2005,0405,Export,851822,1302818
2005,0405,Import,851821,7998607
2005,0405,Import,851822,4525539
2005,0406,Export,852540,2022413
2005,0406,Export,900661,187588
2005,0406,Import,852540,14849589
2005,0406,Import,900661,55982178
2005,0407,Export,852813,7215
2005,0407,Import,852813,551782
2005,0408,Export,852812,4179963
2005,0408,Import,852812,20340672
2005,0501,Export,851310,10288494
2005,0502,Export,853931,19131129
2005,0502,Import,853931,102768335
2005,0503,Export,853949,459370
2005,0503,Import,853949,3429712
2005,0504,Export,853932,2749075
2005,0504,Export,853939,3237181
2005,0504,Export,853941,338078
2005,0504,Import,853932,5765484
2005,0504,Import,853939,17926097
2005,0504,Import,853941,762152
2005,0506,Export,851210,2242807
2005,0601,Export,841350,1173094
2005,0601,Export,841381,2152427
2005,0601,Export,841459,1644702
2005,0601,Export,842430,156883
2005,0601,Export,845929,29546
2005,0601,Export,846591,31404
2005,0601,Export,846721,861913
2005,0601,Export,846722,252720
2005,0601,Export,846729,1418586
2005,0601,Export,850920,8962
2005,0601,Export,851521,1765
2005,0601,Export,851529,1761
2005,0601,Export,851531,14035
2005,0601,Import,841350,1630037
2005,0601,Import,841381,7706254
2005,0601,Import,841459,16461137
2005,0601,Import,842430,3086205
2005,0601,Import,845929,49964
2005,0601,Import,846591,528166
2005,0601,Import,846721,4263196
2005,0601,Import,846722,2729495
2005,0601,Import,846729,9158135
2005,0601,Import,850920,12743
2005,0601,Import,851511,900786
2005,0601,Import,851521,1965
2005,0601,Import,851531,24615
2005,0601,Import,903031,286052
2005,0602,Export,841370,1804040
2005,0602,Export,843061,166848
2005,0602,Export,843311,423333
2005,0602,Export,843319,25600
2005,0602,Export,845819,1617
2005,0602,Export,846090,43285
2005,0602,Export,846596,432
2005,0602,Import,841370,2594766
2005,0602,Import,843061,246631
2005,0602,Import,843311,1072938
2005,0602,Import,843319,149076
2005,0602,Import,845819,2433
2005,0602,Import,846090,32636
2005,0602,Import,846596,10255
2005,0602,Import,851519,17496
2005,0701,Export,950490,23498550
2005,0701,Import,950490,115926075
2005,0801,Export,902140,187585
2005,0801,Import,902140,876311
2005,0802,Export,901812,756
2005,0802,Import,901811,35144
2005,0802,Import,901812,10530
2005,0802,Import,901814,91
2005,0901,Export,853110,20179288
2005,0901,Export,902410,6185
2005,0901,Export,902480,36896
2005,0901,Export,902519,10558333
2005,0901,Export,902610,2097163
2005,0901,Export,902620,8419660
2005,0901,Export,902680,2228148
2005,0901,Export,902710,93632138
2005,0901,Export,902780,265519
2005,0901,Export,903089,21968
2005,0901,Export,903210,19815951
2005,0901,Import,853110,45714515
2005,0901,Import,902519,8180895
2005,0901,Import,902610,2684655
2005,0901,Import,902620,30937977
2005,0901,Import,902680,2134470
2005,0901,Import,902710,8198802
2005,0901,Import,902780,265713
2005,0901,Import,903089,26296
2005,0901,Import,903180,952647
2005,0901,Import,903210,37313276
2005,0902,Export,901510,118271
2005,0902,Export,901520,1749
2005,0902,Export,901530,25312
2005,0902,Export,902830,881154
2005,0902,Export,903141,520
2005,0902,Export,903149,23025
2005,0902,Import,901510,55795
2005,0902,Import,901520,6603
2005,0902,Import,901580,151092
2005,0902,Import,902830,2238126
2005,0902,Import,902920,1134974
2005,0902,Import,903141,2061
2005,1001,Export,847629,55108
2005,1001,Export,847689,254409771
2005,1001,Import,847629,84202
2005,1001,Import,847689,545074
2005,1002,Export,847621,36993
2005,1002,Export,847681,2437
2005,1002,Import,847621,12105
2005,1002,Import,847681,27221
2005,NA,Export,853921,13380829
2005,NA,Import,853921,104828418
2006,0001,Export,840310,6316
2006,0101,Export,845110,816
2006,0101,Export,845130,70556
2006,0101,Import,845110,204
2006,0101,Import,845130,277870
2006,0102,Export,842211,70668
2006,0102,Export,842219,6376
2006,0102,Import,842211,1447782
2006,0102,Import,842219,31060
2006,0103,Export,851660,524976
2006,0103,Import,851660,8750743
2006,0104,Export,845011,336025
2006,0104,Export,845012,6307
2006,0104,Export,845019,46138
2006,0104,Export,845020,1393
2006,0104,Import,845011,1602819
2006,0104,Import,845012,161658
2006,0104,Import,845019,140793
2006,0104,Import,845020,16444
2006,0105,Export,842112,10605
2006,0105,Export,845121,442542
2006,0105,Import,842112,130507
2006,0105,Import,845121,328661
2006,0105,Import,845129,3277
2006,0106,Export,841460,98381
2006,0106,Export,851621,192122
2006,0106,Export,851629,1033056
2006,0106,Import,841460,1661599
2006,0106,Import,851621,44978
2006,0106,Import,851629,8756377
2006,0108,Export,841810,119297
2006,0108,Export,841821,659305
2006,0108,Export,841822,464
2006,0108,Export,841829,16219
2006,0108,Import,841810,1167449
2006,0108,Import,841821,2402331
2006,0108,Import,841822,135921
2006,0108,Import,841829,687171
2006,0109,Export,841830,89122
2006,0109,Export,841840,20364
2006,0109,Import,841830,1234550
2006,0109,Import,841840,625441
2006,0111,Export,841510,136955
2006,0111,Export,841581,122591
2006,0111,Export,841582,29697
2006,0111,Import,841510,584367
2006,0111,Import,841581,123922
2006,0112,Export,841861,31025
2006,0113,Export,841850,406148
2006,0113,Import,841583,161467
2006,0113,Import,841850,718320
2006,0114,Export,851650,846700
2006,0114,Import,851650,4656538
2006,0201,Export,630110,41356
2006,0201,Export,841451,725548
2006,0201,Export,845210,57823
2006,0201,Export,850930,8382
2006,0201,Export,851640,627522
2006,0201,Export,910111,105251
2006,0201,Export,910112,15311
2006,0201,Export,910119,27287
2006,0201,Export,910191,16159
2006,0201,Export,910211,24820332
2006,0201,Export,910212,4119945
2006,0201,Export,910219,160489
2006,0201,Export,910221,3834118
2006,0201,Export,910291,122908
2006,0201,Export,910299,169198
2006,0201,Export,910310,82273
2006,0201,Export,910390,38499
2006,0201,Export,910511,352081
2006,0201,Export,910521,153371
2006,0201,Export,910591,114162
2006,0201,Export,910599,225135
2006,0201,Export,910700,455280
2006,0201,Export,910811,5314
2006,0201,Export,910812,2045
2006,0201,Export,910819,2192
2006,0201,Export,910911,10380
2006,0201,Export,910919,10871
2006,0201,Import,630110,813536
2006,0201,Import,841451,7798963
2006,0201,Import,845210,529410
2006,0201,Import,850930,54226
2006,0201,Import,851640,12051501
2006,0201,Import,910111,577157
2006,0201,Import,910112,43358
2006,0201,Import,910119,651571
2006,0201,Import,910191,17512
2006,0201,Import,910211,20164573
2006,0201,Import,910212,5234987
2006,0201,Import,910219,2966923
2006,0201,Import,910221,203757
2006,0201,Import,910291,1036351
2006,0201,Import,910299,2928817
2006,0201,Import,910310,644374
2006,0201,Import,910390,527716
2006,0201,Import,910511,4966872
2006,0201,Import,910521,3207859
2006,0201,Import,910591,3176356
2006,0201,Import,910599,2514544
2006,0201,Import,910700,3778954
2006,0201,Import,910811,429981
2006,0201,Import,910812,121
2006,0201,Import,910819,115459
2006,0201,Import,910911,31157
2006,0201,Import,910919,166719
2006,0202,Export,850940,486576
2006,0202,Export,851672,303012
2006,0202,Export,851679,1553289
2006,0202,Import,850940,8294192
2006,0202,Import,851672,7090997
2006,0202,Import,851679,27551558
2006,0203,Export,851610,1495955
2006,0203,Export,851671,212250
2006,0203,Import,851610,4660735
2006,0203,Import,851671,2568439
2006,0204,Export,850910,532801
2006,0204,Import,850910,20171754
2006,0205,Export,851010,3513253
2006,0205,Export,851020,327142
2006,0205,Export,851030,92977
2006,0205,Export,851631,645911
2006,0205,Export,851632,2779748
2006,0205,Export,851633,16717
2006,0205,Import,851010,21593769
2006,0205,Import,851020,4543989
2006,0205,Import,851030,1182082
2006,0205,Import,851631,5725422
2006,0205,Import,851632,7328865
2006,0205,Import,851633,276010
2006,0301,Export,846920,60923
2006,0301,Export,847010,1493329
2006,0301,Export,847021,19744
2006,0301,Export,847029,178839
2006,0301,Export,847110,530903
2006,0301,Export,847160,6313279
2006,0301,Import,846920,3367
2006,0301,Import,847010,13407507
2006,0301,Import,847021,209427
2006,0301,Import,847029,2059650
2006,0301,Import,847110,432453
2006,0301,Import,847160,25911235
2006,0302,Export,847141,975566
2006,0302,Export,847149,268238
2006,0302,Export,847150,24810769
2006,0302,Import,847141,1368766
2006,0302,Import,847149,1249566
2006,0302,Import,847150,13958262
2006,0303,Export,847130,86389089
2006,0303,Import,847130,7466079
2006,0304,Export,846930,1757
2006,0304,Export,851721,94287
2006,0304,Import,846930,3025
2006,0304,Import,851721,831138
2006,0305,Export,851711,1293781
2006,0305,Export,851719,1963344
2006,0305,Export,851730,53944
2006,0305,Export,851750,16003805
2006,0305,Export,852790,1034821
2006,0305,Import,851711,5409407
2006,0305,Import,851719,972915
2006,0305,Import,851780,779095
2006,0305,Import,852790,866070
2006,0306,Export,852020,43984
2006,0306,Export,852520,96612310
2006,0306,Import,852020,21452
2006,0306,Import,852520,114366928
2006,0307,Export,844312,128816
2006,0307,Export,847050,105254
2006,0307,Export,847090,671849
2006,0307,Export,900911,33386
2006,0307,Export,900912,100486
2006,0307,Export,900921,193731
2006,0307,Export,900922,3807
2006,0307,Export,900930,5428
2006,0307,Import,844312,160
2006,0307,Import,847050,348514
2006,0307,Import,847090,1150299
2006,0307,Import,900911,160590
2006,0307,Import,900912,264536
2006,0307,Import,900921,1509266
2006,0307,Import,900922,12
2006,0307,Import,900930,66669
2006,0308,Export,852822,22277
2006,0308,Import,852822,64856
2006,0309,Export,852821,7293801
2006,0309,Import,852821,5683386
2006,0401,Export,851830,8014856
2006,0401,Import,851830,24823059
2006,0402,Export,852691,1606167
2006,0402,Export,852712,96283
2006,0402,Export,852713,261161
2006,0402,Export,852719,417115
2006,0402,Export,852731,367907
2006,0402,Export,852732,80571
2006,0402,Export,852739,32141
2006,0402,Export,901480,339128
2006,0402,Import,852691,7181602
2006,0402,Import,852712,1224748
2006,0402,Import,852713,3405714
2006,0402,Import,852719,7390185
2006,0402,Import,852731,3517473
2006,0402,Import,852732,2995499
2006,0402,Import,852739,609369
2006,0402,Import,901480,258242
2006,0403,Export,851840,664134
2006,0403,Export,851850,292062
2006,0403,Export,851910,39095
2006,0403,Export,851921,1512
2006,0403,Export,851929,23173
2006,0403,Export,851931,2688
2006,0403,Export,851939,123912
2006,0403,Export,851940,504
2006,0403,Export,851992,7286
2006,0403,Export,851993,23232
2006,0403,Export,851999,1107971
2006,0403,Export,852010,53339
2006,0403,Export,852032,110177
2006,0403,Export,852033,39698
2006,0403,Export,852039,14002
2006,0403,Export,852090,1101842
2006,0403,Export,852721,267126
2006,0403,Export,920710,53762
2006,0403,Export,920790,47816
2006,0403,Import,851840,1143220
2006,0403,Import,851850,1479744
2006,0403,Import,851910,18821
2006,0403,Import,851921,3432
2006,0403,Import,851929,33084
2006,0403,Import,851931,17285
2006,0403,Import,851939,249305
2006,0403,Import,851940,25167
2006,0403,Import,851992,266562
2006,0403,Import,851993,242968
2006,0403,Import,851999,4269702
2006,0403,Import,852010,71143
2006,0403,Import,852032,330170
2006,0403,Import,852033,341331
2006,0403,Import,852039,102111
2006,0403,Import,852090,12507040
2006,0403,Import,852721,4271545
2006,0403,Import,920710,410898
2006,0403,Import,920790,668410
2006,0404,Export,852110,214054
2006,0404,Export,852190,2484308
2006,0404,Export,852530,661559
2006,0404,Export,852830,258877
2006,0404,Export,900720,7630
2006,0404,Export,900810,24801
2006,0404,Export,900830,62408
2006,0404,Export,900840,5662
2006,0404,Export,903130,27007
2006,0404,Import,852110,559735
2006,0404,Import,852190,14544563
2006,0404,Import,852530,2766535
2006,0404,Import,852830,449015
2006,0404,Import,900720,35081
2006,0404,Import,900810,2065
2006,0404,Import,900830,36524
2006,0404,Import,900840,6136
2006,0404,Import,903130,4341
2006,0405,Export,851821,4027015
2006,0405,Export,851822,1288958
2006,0405,Import,851821,8686816
2006,0405,Import,851822,11883365
2006,0406,Export,852540,2125417
2006,0406,Export,900661,142883
2006,0406,Import,852540,14446889
2006,0406,Import,900661,133725
2006,0407,Export,852813,12245
2006,0407,Import,852813,327605
2006,0408,Export,852812,3990392
2006,0408,Import,852812,21219761
2006,0501,Export,851310,12528981
2006,0502,Export,853931,21350003
2006,0502,Import,853931,141270278
2006,0503,Export,853949,1570228
2006,0503,Import,853949,3367542
2006,0504,Export,853932,2749149
2006,0504,Export,853939,785203
2006,0504,Export,853941,776062
2006,0504,Import,853932,7541032
2006,0504,Import,853939,13846424
2006,0504,Import,853941,350277
2006,0506,Export,851210,3535375
2006,0601,Export,841350,716464
2006,0601,Export,841381,1650929
2006,0601,Export,841459,2086325
2006,0601,Export,842430,239697
2006,0601,Export,845929,49646
2006,0601,Export,846591,32914
2006,0601,Export,846721,806976
2006,0601,Export,846722,318083
2006,0601,Export,846729,1516941
2006,0601,Export,850920,8501
2006,0601,Export,851521,2517
2006,0601,Export,851529,1334
2006,0601,Export,851531,16264
2006,0601,Import,841350,1774246
2006,0601,Import,841381,17300216
2006,0601,Import,841459,15862387
2006,0601,Import,842430,1639305
2006,0601,Import,845929,54612
2006,0601,Import,846591,931258
2006,0601,Import,846721,4710814
2006,0601,Import,846722,2255670
2006,0601,Import,846729,8253956
2006,0601,Import,850920,10515
2006,0601,Import,851511,1040628
2006,0601,Import,851521,1501
2006,0601,Import,851531,23425
2006,0601,Import,903031,208082
2006,0602,Export,841370,1971318
2006,0602,Export,843061,44098
2006,0602,Export,843311,550732
2006,0602,Export,843319,21993
2006,0602,Export,845819,2698
2006,0602,Export,846090,30323
2006,0602,Export,846596,208
2006,0602,Import,841370,3046380
2006,0602,Import,843061,296951
2006,0602,Import,843311,1368597
2006,0602,Import,843319,180474
2006,0602,Import,845819,2386
2006,0602,Import,846090,54596
2006,0602,Import,846596,6041
2006,0602,Import,851519,25402
2006,0701,Export,950490,29827662
2006,0701,Import,950490,130479886
2006,0801,Export,902140,196368
2006,0801,Import,902140,1346818
2006,0802,Export,901812,973
2006,0802,Import,901811,32103
2006,0802,Import,901812,11230
2006,0802,Import,901814,89
2006,0901,Export,853110,32219076
2006,0901,Export,902410,8148
2006,0901,Export,902480,41601
2006,0901,Export,902519,2691971
2006,0901,Export,902610,2814005
2006,0901,Export,902620,11526749
2006,0901,Export,902680,5989158
2006,0901,Export,902710,5716678
2006,0901,Export,902780,307936
2006,0901,Export,903089,15022
2006,0901,Export,903210,38628206
2006,0901,Import,853110,62499418
2006,0901,Import,902519,6902720
2006,0901,Import,902610,2471872
2006,0901,Import,902620,103294979
2006,0901,Import,902680,5354313
2006,0901,Import,902710,6865224
2006,0901,Import,902780,302433
2006,0901,Import,903089,21754
2006,0901,Import,903180,973917
2006,0901,Import,903210,31162917
2006,0902,Export,901510,38899
2006,0902,Export,901520,584
2006,0902,Export,901530,29664
2006,0902,Export,902830,723229
2006,0902,Export,903141,471
2006,0902,Export,903149,30360
2006,0902,Import,901510,74905
2006,0902,Import,901520,5437
2006,0902,Import,901580,159324
2006,0902,Import,902830,1831049
2006,0902,Import,902920,1185335
2006,0902,Import,903141,2885
2006,1001,Export,847629,6303
2006,1001,Export,847689,3262731652
2006,1001,Import,847629,16613
2006,1001,Import,847689,400363
2006,1002,Export,847621,31392
2006,1002,Export,847681,14832
2006,1002,Import,847621,18688
2006,1002,Import,847681,77939
2006,NA,Export,853921,13042230
2006,NA,Import,853921,107563608
2007,0101,Export,845110,618
2007,0101,Export,845130,84446
2007,0101,Import,845110,215
2007,0101,Import,845130,322315
2007,0102,Export,842211,97541
2007,0102,Export,842219,34057
2007,0102,Import,842211,1215297
2007,0102,Import,842219,31772
2007,0103,Export,851660,409424
2007,0103,Import,851660,8276248
2007,0104,Export,845011,334226
2007,0104,Export,845012,7885
2007,0104,Export,845019,8971
2007,0104,Export,845020,1468
2007,0104,Import,845011,1828228
2007,0104,Import,845012,64597
2007,0104,Import,845019,274700
2007,0104,Import,845020,7526
2007,0105,Export,842112,5824
2007,0105,Export,845121,586639
2007,0105,Import,842112,74073
2007,0105,Import,845121,304900
2007,0106,Export,841460,54497
2007,0106,Export,851621,217555
2007,0106,Export,851629,715488
2007,0106,Import,841460,1862845
2007,0106,Import,851621,58849
2007,0106,Import,851629,7588236
2007,0108,Export,841810,131194
2007,0108,Export,841821,288842
2007,0108,Export,841829,14444
2007,0108,Import,841810,1263881
2007,0108,Import,841821,2475836
2007,0108,Import,841829,3514723
2007,0109,Export,841830,58786
2007,0109,Export,841840,79679
2007,0109,Import,841830,301892
2007,0109,Import,841840,1296945
2007,0111,Export,841510,125572
2007,0111,Export,841581,171562
2007,0111,Import,841510,661674
2007,0113,Export,841850,574329
2007,0113,Import,841850,2691709
2007,0114,Export,851650,771992
2007,0114,Import,851650,5122142
2007,0201,Export,630110,94502
2007,0201,Export,841451,700933
2007,0201,Export,845210,36952
2007,0201,Export,850980,495054
2007,0201,Export,851640,780557
2007,0201,Export,910111,181412
2007,0201,Export,910119,72715
2007,0201,Export,910191,10668
2007,0201,Export,910211,16693756
2007,0201,Export,910212,1994211
2007,0201,Export,910219,319471
2007,0201,Export,910221,1205454
2007,0201,Export,910291,122888
2007,0201,Export,910299,148345
2007,0201,Export,910310,31539
2007,0201,Export,910390,33621
2007,0201,Export,910511,332268
2007,0201,Export,910521,134551
2007,0201,Export,910591,128271
2007,0201,Export,910599,463952
2007,0201,Export,910700,1134437
2007,0201,Export,910811,30644
2007,0201,Export,910812,2562
2007,0201,Export,910819,12784
2007,0201,Export,910911,7449
2007,0201,Export,910919,618
2007,0201,Import,630110,828743
2007,0201,Import,841451,11181501
2007,0201,Import,845210,512411
2007,0201,Import,851640,10954577
2007,0201,Import,910111,486596
2007,0201,Import,910119,712882
2007,0201,Import,910191,69687
2007,0201,Import,910211,22215320
2007,0201,Import,910212,3613518
2007,0201,Import,910219,1912071
2007,0201,Import,910221,146110
2007,0201,Import,910291,879417
2007,0201,Import,910299,2444138
2007,0201,Import,910310,587080
2007,0201,Import,910390,803682
2007,0201,Import,910511,4430075
2007,0201,Import,910521,2877725
2007,0201,Import,910591,3105075
2007,0201,Import,910599,2303922
2007,0201,Import,910700,3525534
2007,0201,Import,910811,321161
2007,0201,Import,910812,31491
2007,0201,Import,910819,26762
2007,0201,Import,910911,61512
2007,0201,Import,910919,85262
2007,0202,Export,850940,580129
2007,0202,Export,851672,375776
2007,0202,Export,851679,2304403
2007,0202,Import,850940,7899466
2007,0202,Import,851672,7417504
2007,0202,Import,851679,41161653
2007,0203,Export,851610,3149965
2007,0203,Export,851671,298310
2007,0203,Import,851610,4905939
2007,0203,Import,851671,2178696
2007,0204,Export,850811,305825
2007,0204,Export,850819,166604
2007,0204,Export,850860,82485
2007,0204,Import,850811,5110979
2007,0204,Import,850819,4552008
2007,0204,Import,850860,1684972
2007,0205,Export,851010,523695
2007,0205,Export,851020,257906
2007,0205,Export,851030,185397
2007,0205,Export,851631,373965
2007,0205,Export,851632,3115492
2007,0205,Export,851633,26375
2007,0205,Import,851010,6626284
2007,0205,Import,851020,4354569
2007,0205,Import,851030,1592943
2007,0205,Import,851631,5705631
2007,0205,Import,851632,11546702
2007,0205,Import,851633,281337
2007,0301,Export,846900,50307
2007,0301,Export,847010,1173587
2007,0301,Export,847021,30509
2007,0301,Export,847029,60099
2007,0301,Export,847160,2206905
2007,0301,Import,846900,23761
2007,0301,Import,847010,11693496
2007,0301,Import,847021,120423
2007,0301,Import,847029,1879236
2007,0301,Import,847160,16038724
2007,0302,Export,847141,811027
2007,0302,Export,847149,385419
2007,0302,Export,847150,1308345
2007,0302,Import,847141,1076846
2007,0302,Import,847149,1249295
2007,0302,Import,847150,5244798
2007,0303,Export,847130,1522620
2007,0303,Import,847130,7634606
2007,0304,Export,844331,302372
2007,0304,Export,844332,921536
2007,0304,Import,844331,3771220
2007,0304,Import,844332,5310000
2007,0305,Export,851711,958204
2007,0305,Export,851769,3242894
2007,0305,Export,851950,4981
2007,0305,Import,851711,6333113
2007,0305,Import,851769,27036355
2007,0305,Import,851950,25218
2007,0306,Export,851712,5871204
2007,0306,Import,851712,44574947
2007,0307,Export,844312,24316
2007,0307,Export,844339,210905
2007,0307,Export,847050,73604
2007,0307,Export,847090,265957
2007,0307,Import,844312,39477
2007,0307,Import,844339,198899
2007,0307,Import,847050,624799
2007,0307,Import,847090,797247
2007,0308,Export,852841,213233
2007,0308,Export,852849,301694
2007,0308,Import,852841,1062557
2007,0308,Import,852849,179408
2007,0309,Export,852851,181885
2007,0309,Export,852859,5166236
2007,0309,Import,852851,4597722
2007,0309,Import,852859,5621602
2007,0401,Export,851830,3110473
2007,0402,Export,851981,738161
2007,0402,Export,852691,3670193
2007,0402,Export,852712,636963
2007,0402,Export,852713,206153
2007,0402,Export,852719,614378
2007,0402,Export,852791,154745
2007,0402,Export,852792,108885
2007,0402,Export,852799,985832
2007,0402,Import,851981,14087013
2007,0402,Import,852691,14790994
2007,0402,Import,852712,442646
2007,0402,Import,852713,3425438
2007,0402,Import,852719,5788416
2007,0402,Import,852791,3489886
2007,0402,Import,852792,2817153
2007,0402,Import,852799,937348
2007,0403,Export,851840,737309
2007,0403,Export,851850,306821
2007,0403,Export,851930,83997
2007,0403,Export,851981,738161
2007,0403,Export,851989,1445528
2007,0403,Export,852721,198130
2007,0403,Export,920710,27544
2007,0403,Export,920790,58118
2007,0403,Import,851840,1398146
2007,0403,Import,851850,1550463
2007,0403,Import,851930,409737
2007,0403,Import,851981,14087013
2007,0403,Import,851989,8956621
2007,0403,Import,852721,3388346
2007,0403,Import,920710,426978
2007,0403,Import,920790,729277
2007,0404,Export,852110,194614
2007,0404,Export,852190,2399300
2007,0404,Export,852560,4941429
2007,0404,Export,852861,1545
2007,0404,Export,852869,121873
2007,0404,Export,852871,1990795
2007,0404,Export,900720,38451
2007,0404,Export,900810,178004
2007,0404,Export,900830,17357
2007,0404,Export,900840,5909
2007,0404,Import,852110,626885
2007,0404,Import,852190,14201124
2007,0404,Import,852560,27698698
2007,0404,Import,852861,64941
2007,0404,Import,852869,566951
2007,0404,Import,852871,13138042
2007,0404,Import,900720,27777
2007,0404,Import,900810,15673
2007,0404,Import,900830,83968
2007,0404,Import,900840,2835
2007,0405,Export,851821,3875440
2007,0405,Export,851822,1357710
2007,0405,Import,851821,11207246
2007,0405,Import,851822,4263962
2007,0406,Export,852580,3558043
2007,0406,Export,900661,328290
2007,0406,Import,852580,20535668
2007,0406,Import,900661,129985
2007,0407,Export,852873,37163
2007,0407,Import,852873,30734
2007,0408,Export,852872,1515213
2007,0408,Import,852872,44540248
2007,0502,Export,853931,18747176
2007,0502,Import,853931,131336493
2007,0503,Export,853949,1068903
2007,0503,Import,853949,2664612
2007,0504,Export,853932,3134619
2007,0504,Export,853939,713189
2007,0504,Export,853941,1515366
2007,0504,Import,853932,5872374
2007,0504,Import,853939,12313604
2007,0504,Import,853941,568692
2007,0506,Import,851210,4855678
2007,0601,Export,841350,657252
2007,0601,Export,841381,2185228
2007,0601,Export,841459,1937426
2007,0601,Export,842430,212186
2007,0601,Export,845929,23551
2007,0601,Export,846591,27573
2007,0601,Export,846721,753682
2007,0601,Export,846722,649642
2007,0601,Export,846729,991922
2007,0601,Export,851531,18130
2007,0601,Import,841350,1481354
2007,0601,Import,841381,30069115
2007,0601,Import,841459,14107442
2007,0601,Import,842430,1918923
2007,0601,Import,845929,72181
2007,0601,Import,846591,659591
2007,0601,Import,846721,4510359
2007,0601,Import,846722,1999052
2007,0601,Import,846729,7419456
2007,0602,Export,841370,2183932
2007,0602,Export,843061,42709
2007,0602,Export,843311,464164
2007,0602,Export,843319,10785
2007,0602,Export,845819,29365
2007,0602,Export,846090,8347
2007,0602,Export,846596,353
2007,0602,Import,841370,5343152
2007,0602,Import,843061,35996
2007,0602,Import,843311,1630887
2007,0602,Import,843319,451163
2007,0602,Import,845819,47489
2007,0602,Import,846090,337767
2007,0602,Import,846596,10694
2007,0703,Export,851920,93159
2007,0703,Import,851920,1298689
2007,0801,Export,902140,292489
2007,0801,Import,902140,1901081
2007,0802,Export,901811,46651
2007,0802,Export,901812,1242
2007,0802,Import,901811,25024
2007,0802,Import,901812,7635
2007,0901,Export,853110,21895017
2007,0901,Export,854370,8268868
2007,0901,Export,902519,3943647
2007,0901,Export,902610,3300196
2007,0901,Export,902620,24674569
2007,0901,Export,902680,4956063
2007,0901,Export,902710,3307794
2007,0901,Export,903210,29372389
2007,0901,Import,853110,75599910
2007,0901,Import,854370,5649033
2007,0901,Import,902519,10998468
2007,0901,Import,902610,2740016
2007,0901,Import,902620,39976553
2007,0901,Import,902680,4767710
2007,0901,Import,902710,7659595
2007,0901,Import,903210,29965969
2007,0902,Export,901520,892
2007,0902,Export,901530,15243
2007,0902,Export,902830,1016973
2007,0902,Export,902920,1472920
2007,0902,Export,903020,5503
2007,0902,Import,901520,5230
2007,0902,Import,902830,957679
2007,1001,Export,847629,51512
2007,1001,Export,847689,15230
2007,1001,Import,847629,57218
2007,1001,Import,847689,913200
2007,1002,Export,847621,18366
2007,1002,Export,847681,1887
2007,1002,Import,847621,149828
2007,1002,Import,847681,27217
2007,NA,Export,853921,12271890
2007,NA,Import,853921,111576267
2008,0101,Export,845130,61656
2008,0101,Import,845110,322
2008,0101,Import,845130,488448
2008,0102,Export,842211,1363345
2008,0102,Export,842219,8383
2008,0102,Import,842211,1095201
2008,0102,Import,842219,34841
2008,0103,Export,851660,330029
2008,0103,Import,851660,8234439
2008,0104,Export,845011,201574
2008,0104,Export,845012,11794
2008,0104,Export,845019,5468
2008,0104,Export,845020,1943
2008,0104,Import,845011,2042343
2008,0104,Import,845012,72034
2008,0104,Import,845019,239306
2008,0104,Import,845020,14596
2008,0105,Export,842112,11995
2008,0105,Export,845121,479641
2008,0105,Import,842112,43044
2008,0105,Import,845121,285141
2008,0106,Export,841460,66705
2008,0106,Export,851621,142642
2008,0106,Export,851629,739896
2008,0106,Import,841460,2515299
2008,0106,Import,851621,132649
2008,0106,Import,851629,6300396
2008,0108,Export,841810,98561
2008,0108,Export,841821,221760
2008,0108,Export,841829,127592
2008,0108,Import,841810,1007280
2008,0108,Import,841821,1713960
2008,0108,Import,841829,4230446
2008,0109,Export,841830,25577
2008,0109,Export,841840,101384
2008,0109,Import,841830,464748
2008,0109,Import,841840,707372
2008,0111,Export,841510,127604
2008,0111,Export,841581,164607
2008,0111,Import,841510,411231
2008,0113,Export,841850,405467
2008,0113,Import,841850,2248209
2008,0114,Export,851650,690837
2008,0114,Import,851650,5023408
2008,0201,Export,630110,111196
2008,0201,Export,841451,522766
2008,0201,Export,845210,132752
2008,0201,Export,851640,895419
2008,0201,Export,910111,118550
2008,0201,Export,910119,63180
2008,0201,Export,910191,3339
2008,0201,Export,910211,2859435
2008,0201,Export,910212,624275
2008,0201,Export,910219,427156
2008,0201,Export,910221,136264
2008,0201,Export,910291,596600
2008,0201,Export,910299,163998
2008,0201,Export,910310,55025
2008,0201,Export,910390,69754
2008,0201,Export,910511,211869
2008,0201,Export,910519,206558
2008,0201,Export,910521,136363
2008,0201,Export,910529,100562
2008,0201,Export,910591,132108
2008,0201,Export,910599,199007
2008,0201,Export,910700,506734
2008,0201,Export,910811,7270
2008,0201,Export,910812,785
2008,0201,Export,910819,12351
2008,0201,Export,910911,10202
2008,0201,Export,910919,5045
2008,0201,Export,910990,13011
2008,0201,Import,630110,963303
2008,0201,Import,841451,3265663
2008,0201,Import,845210,336437
2008,0201,Import,851640,11319523
2008,0201,Import,910111,350391
