no.,agency,accreditation_number,material_process,size*,accredited_organisation,reg._no.,status,active_date,last_changed,type,site_address,classification_of_operation
"110","EA","ER182006686","Plastic","L","Luxus Ltd","0834329","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Belvoir Way LOUTH Lincolnshire LN11 0LQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"111","EA","ER182016105","Plastic","L","Lynx Recycling & Recovery Ltd","07287499","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Lynx Recycling & Recovery Limited GRIMSBY Lincolnshire DN41 8DT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"112","EA","ER182016134","Plastic","L","Monoworld Recycling Ltd","06320557","Active","01/06/2018","01/06/2018","Accredited Reprocessors","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"113","EA","ER182009124","Plastic","L","NDC Polipak Limited","03858503","Active","15/01/2018","15/01/2018","Accredited Reprocessors","NDC Polipak Ltd CRADLEY HEATH West Midlands B64 5RE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"114","EA","ER18199841","Plastic","L","Norpol Recycling Limited","3029134","Active","01/01/2018","01/01/2018","Accredited Reprocessors","NORPOL HOUSE NELSON LANCASHIRE BB9 7YG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"115","EA","ER182013181","Plastic","L","Plasgran Ltd","3848053","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Manea Road MARCH Cambridgeshire PE15 0PE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"116","EA","ER182015152","Plastic","L","Plasticity (Worldwide) Ltd","09718415","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Hangar No.1 LICHFIELD Staffordshire WS13 8EN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"117","EA","ER182013199","Plastic","L","Plumb Polymers Ltd","03964655","Active","01/01/2018","01/01/2018","Accredited Reprocessors","505 Carlisle Street East SHEFFIELD South Yorkshire S4 8DT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"118","EA","ER182013195","Plastic","L","Polypipe Ltd","01099323","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Boston Rd Ind Est HORNCASTLE Lincs LN9 6JW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"119","EA","ER18199842","Plastic","L","Preston Plastics Ltd","3377914","Active","01/01/2018","01/01/2018","Accredited Reprocessors","MOSS EDGE WORKS PRESTON LANCASHIRE PR3 6BN","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"120","EA","ER182004444","Plastic","L","Ravago Manufacturing UK Ltd","4789043","Active","01/01/2018","01/01/2018","Accredited Reprocessors","WEST BRIDGEWATER STREET LEIGH LANCASHIRE WN74HB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"121","EA","ER182014130","Plastic","L","Recycled Plastics UK Ltd","06645314","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Unit 1, Freeman Street, WOLVERHAMPTON West Midlands WV100ES","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"122","EA","ER182016122","Plastic","S","Recyplas Limited","07913278","Active","05/02/2018","05/02/2018","Accredited Reprocessors","UNIT 1 WIMBLINGTON CAMBRIDGESHIRE PE15 0QQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"123","EA","ER18199852","Plastic","L","Roydon Granulation Ltd","2908446","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Unit F15 ST. HELENS Merseyside WA9 3NA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"124","EA","ER182014106","Plastic","L","Roydon Group PLC","06890221","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Units 1-3 Junction Eco Park SWINTON Manchester M27 8LU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"125","EA","ER182005591","Plastic","L","Schutz UK Ltd","2347670","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Claylands Avenue WORKSOP Notts S81 7BE","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"126","EA","ER182018103","Plastic","L","Skymark Packaging International
(Scunthorpe)","02160777","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Mannaberg Way SCUNTHORPE North Lincolnshire DN15 8XF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"127","EA","ER182014114","Plastic","S","Skymark Packaging International
Ltd","2160777","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Manners Avenue ILKESTON Derbyshire DE7 8EF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"128","EA","ER182017129","Plastic","L","Veolia ES (UK) Ltd","02481991","Active","01/01/2018","01/01/2018","Accredited Reprocessors","16 Choats Road DAGENHAM ESSEX RM9 6LF","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"129","EA","ER182008107","Plastic","L","Viridor Polymer Recycling Ltd","5499464","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Gerrard Place SKELMERSDALE Lancashire WN8 9SU","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"130","EA","ER182018104","Plastic","L","Y S Reclamation Ltd","08490907","Active","01/01/2018","01/01/2018","Accredited Reprocessors","28 KINGSLAND GRANGE WOOLSTON WARRINGTON WA1 4RW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"131","NRW","WR181998103","Plastic","L","British Polythene Limited","0350729","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Maerdy Industrial Estate TREDEGAR Caerphilly NP22 5PY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"132","NRW","WR182017705","Plastic","L","Extrusion & Moulding Compounds
Ltd","00905428","Active","09/04/2018","09/04/2018","Accredited Reprocessors","Cwmavon Factory NR PONTYPOOL Gwent NP4 8UW","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"133","NRW","WR182018704","Plastic","L","Extrusion and Moulding Compounds
Ltd","00905428","Active","01/06/2018","01/06/2018","Accredited Reprocessors","Kays and Kears Ind Est BLAENAVON Torfaen NP4 9AZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"134","NRW","WR182017703","Plastic","L","MDS Recycling Limited","07141820","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Unit 2 PORTH Rhondda Cynon Taf CF39 0PB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"135","NRW","WR182017704","Plastic","L","Plastecowood Limited","08914626","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Plastecowood Ltd BODELWYDDAN Denbighshire LL18 5SQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"136","NRW","WR182015702","Plastic","L","Roydon Bottle Recycling Ltd","08635446","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Unit 1 Blackwood Business Park PONTLLANFRAITH Caerphilly NP12 2XH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"137","NRW","WR182018703","Plastic","L","S W PLASTIC SOLUTIONS LTD","10010391","Active","01/03/2018","01/03/2018","Accredited Reprocessors","Unit 2 EBBW VALE Blaenau Gwent NP23 6PL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"138","NRW","WR182018701","Plastic","S","XPS Foam Limited","07784773","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Unit 3 RHYDYMWYN FLINTSHIRE CH7 5JH","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"139","NIEA","NR182012103","Plastic","L","Cherry Plastics","NI053648","Active","29/01/2018","29/01/2018","Accredited Reprocessors","Unit 5 Nutts Corner Business Park CRUMLIN Co Antrim BT29 4SR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"140","SEPA","SR182013116","Plastic","L","Avanti Environmental Group Ltd","3476148","Cancelled","01/01/2018","01/02/2019","Accredited Reprocessors","Balquharn Farm ALVA Clackmannanshire FK12 5NZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"141","SEPA","SR1820050013","Plastic","L","Mainetti (UK) Ltd","SC170666","Cancelled","01/01/2018","01/02/2019","Accredited Reprocessors","Wrexham Industrial Estate WREXHAM WREXHAM LL13 0TS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"142","EA","ER182016106","Steel","L","British Steel Limited","9438207","Active","01/01/2018","01/01/2018","Accredited Reprocessors","British Steel Limited SCUNTHORPE North Lincolnshire DN16 1XA","R4 Recycling/reclamation of metals and metal compounds"
"143","EA","ER182010159","Steel","L","ERVIN AMASTEEL","2830693","Active","01/01/2018","01/01/2018","Accredited Reprocessors","George Henry Road TIPTON West Midlands DY4 7BZ","R4 Recycling/reclamation of metals and metal compounds"
"144","NRW","WR18199868","Steel","L","AMG Resources Ltd","1516685","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Nevills Dock LLANELLI Carmarthen SA15 2HD","R4 Recycling/reclamation of metals and metal compounds"
"145","NRW","WR182004452","Steel","L","Celsa Manufacturing (UK) Ltd","04577881","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Meltshop, Tremorfa Works CARDIFF Glamorgan CF24 5TH","R4 Recycling/reclamation of metals and metal compounds"
"146","NRW","WR18199870","Steel","L","Tata Steel UK Ltd","2280000","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Tata Steel UK Ltd PORT TALBOT West Glamorgan SA13 2NG","R4 Recycling/reclamation of metals and metal compounds"
"147","EA","ER182009190","Wood","L","Arden Wood Shavings Limited","2592924","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Arden Wood Shavings Ltd SOLIHULL B92 0LP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"148","EA","ER182016136","Wood","L","Boden & Davies Ltd","00699015","Active","04/05/2018","04/05/2018","Accredited Reprocessors","Minshulls Farm ASTLEY Manchester M29 7JZ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"149","EA","ER182018136","Wood","S","Brier Hills Recycling Ltd","05298784","Active","25/05/2018","25/05/2018","Accredited Reprocessors","Brier Hills Farm DONCASTER South Yorkshire DN7 6HA","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"150","EA","ER181998286","Wood","L","Egger (UK) Limited","2813369","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Anick Grange Road HEXHAM Northumberland NE46 4JS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"151","EA","ER182015109","Wood","L","Enva Wood Recycling Manchester
Ltd","7462747","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Lumm Farm MANCHESTER M43 7LB","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"152","EA","ER182017109","Wood","L","Giffords Recycling Ltd","7066018","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Kelvin Way WEST BROMWICH West Midlands B70 7JR","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"153","EA","ER181998262","Wood","L","Mendip Woodshavings Ltd","4158389","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Charterhouse Factory BRISTOL Somerset BS40 7XS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"154","EA","ER182014121","Wood","L","Norbord Europe Ltd","7886600","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Nadder Lane SOUTH MOLTON Devon EX36 4HP","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"155","EA","ER182018142","Wood","L","Wood Waste Recycling Ltd","3897747","Active","16/07/2018","16/07/2018","Accredited Reprocessors","Granby Avenue GARRETTS GREEN West midlands B33 0SS","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"156","NRW","WR181998255","Wood","L","Kronospan Ltd","00981905","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Kronospan Ltd CHIRK Wrexham LL14 5NT","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"157","NRW","WR181998294","Wood","S","Marlin Industries (Wrexham) Ltd","2831738","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Davy Way WREXHAM WREXHAM LL12 0PG","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"158","NIEA","NR182007001","Wood","S","Eglinton (Timber Products) Ltd","NI019444","Active","01/01/2018","01/01/2018","Accredited Reprocessors","Eglinton (Timber Products) Ltd EGLINTON Co Londonderry BT47 3PY","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"159","SEPA","SR1820020017","Wood","L","Egger (Barony) Ltd","2813369","Cancelled","01/01/2018","01/03/2019","Accredited Reprocessors","Egger (UK) Ltd AUCHINLECK Ayrshire KA182LL","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"160","SEPA","SR1819980016","Wood","L","Enva Timber Recycling Limited","SC151345","Cancelled","01/01/2018","01/03/2019","Accredited Reprocessors","49 Burnbrae Rd, Linwood Industrial Estate LINWOOD RENFREWSHIRE PA3 3BD","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"161","SEPA","SR1819980015","Wood","L","West Fraser Europe Limited","7886600","Cancelled","01/01/2018","01/02/2019","Accredited Reprocessors","Norbord Limited COWIE Stirlingshire FK7 7BQ","R3 Recycling/reclamation of organic substances which are not used as solvents (including composting and other biological transformation processes)"
"162","EA","EX182014138","Aluminium","L","Alutrade Ltd","1806258","Active","01/01/2018","01/01/2018","Accredited Exporters","Langley Forge House OLDBURY West Midlands B69 4NH","R4 Recycling/reclamation of metals and metal compounds"
"163","EA","EX182018108","Aluminium","S","Asha Expo & Co Ltd","6311578","Active","01/01/2018","14/02/2019","Accredited Exporters","Vista Centre HOUNSLOW Middlesex TW4 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"164","EA","EX182015127","Aluminium","L","Blue Phoenix Ltd","03290431","Active","01/01/2018","01/01/2018","Accredited Exporters","1 Victoria Stables BOURNE Lincolnshire PE10 9JZ","R4 Recycling/reclamation of metals and metal compounds"
"165","EA","EX182015148","Aluminium","L","Britannia Beverages Ltd","07132261","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 3 LONDON London NW10 7RT","R4 Recycling/reclamation of metals and metal compounds"
"166","EA","EX182015144","Aluminium","L","Dartmouth Global Trading Co Ltd","03470689","Active","01/01/2018","01/01/2018","Accredited Exporters","Woodside Works DUDLEY DY2 0AF","R4 Recycling/reclamation of metals and metal compounds"
"167","EA","EX182015131","Aluminium","L","Day Group Ltd","0432417","Active","01/01/2018","01/01/2018","Accredited Exporters","Day Group Ltd BRENTFORD Middlesex TW8 9HF","R4 Recycling/reclamation of metals and metal compounds"
"168","EA","EX182010127","Aluminium","L","Donald Ward Ltd","1292288","Active","09/01/2018","09/01/2018","Accredited Exporters","Griffon Road ILKESTON Derbyshire DE7 4RF","R4 Recycling/reclamation of metals and metal compounds"
"169","EA","EX182017119","Aluminium","L","Ecosky Environmental Solutions Ltd","10073147","Active","01/01/2018","01/01/2018","Accredited Exporters","Adamson House MANCHESTER M20 2YY","R4 Recycling/reclamation of metals and metal compounds"
"170","EA","EX182018133","Aluminium","L","Envirocon Ltd","09594765","Active","16/05/2018","08/08/2018","Accredited Exporters","Unit 3 Locking road Business Park WESTON SUPER MARE Somerset BS233HF","R4 Recycling/reclamation of metals and metal compounds"
"171","EA","EX182008125","Aluminium","L","Eurokey Recycling Ltd","03089592","Active","01/01/2018","01/01/2018","Accredited Exporters","Kelsall House TELFORD Shropshire TF3 3BD","R4 Recycling/reclamation of metals and metal compounds"
"172","EA","EX1819991","Aluminium","L","European Metal Recycling Ltd","02954623","Active","01/01/2018","16/03/2018","Accredited Exporters","Sirius House WARRINGTON WA5 7NS","R4 Recycling/reclamation of metals and metal compounds"
"173","EA","EX182018144","Aluminium","S","Freshlook Solutions Ltd","06931833","Active","26/07/2018","26/07/2018","Accredited Exporters","UNIT 1 WEST BROMWICH West Midlands B70 9DS","R4 Recycling/reclamation of metals and metal compounds"
"174","EA","EX182017133","Aluminium","L","Hi Anchor Ltd","07671813","Cancelled","01/01/2018","30/08/2018","Accredited Exporters","6 Seven Ways Parade ILFORD IG2 6XH","R4 Recycling/reclamation of metals and metal compounds"
"175","EA","EX182016156","Aluminium","L","International Forest Products (UK)
Ltd","00743374","Active","01/01/2018","01/01/2018","Accredited Exporters","St. Anne's House NEWBURY Berkshire RG14 1JQ","R4 Recycling/reclamation of metals and metal compounds"
"176","EA","EX182017107","Aluminium","L","J. and A. Young (Leicester) Ltd","01222186","Active","01/01/2018","01/01/2018","Accredited Exporters","15 Saxon Way East CORBY Northamptonshire NN18 9EY","R4 Recycling/reclamation of metals and metal compounds"
"177","EA","EX182006668","Aluminium","S","McCarthy (UK) Ltd","3024621","Active","01/01/2018","01/01/2018","Accredited Exporters","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R4 Recycling/reclamation of metals and metal compounds"
"178","EA","EX182009171","Aluminium","L","Monoworld Ltd","4080642","Active","03/01/2018","03/01/2018","Accredited Exporters","Monoworld Business Park Sharnbrook Bedfordshire MK44 1NB","R4 Recycling/reclamation of metals and metal compounds"
"179","EA","EX182015138","Aluminium","L","Monoworld Recycling Ltd","06320557","Active","03/01/2018","03/01/2018","Accredited Exporters","19-26 Sanders Lodge Industrial Estate RUSHDEN Northamptonshire NN10 6BQ","R4 Recycling/reclamation of metals and metal compounds"
"180","EA","EX182016130","Aluminium","L","Novelis UK Ltd","00279596","Active","01/01/2018","01/01/2018","Accredited Exporters","Latchford Locks Works WARRINGTON Cheshire WA4 1NN","R4 Recycling/reclamation of metals and metal compounds"
"181","EA","EX182016111","Aluminium","L","Oatley Resources Ltd","07924593","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 304 DARWEN Lancashire BB31AE","R4 Recycling/reclamation of metals and metal compounds"
"182","EA","EX182014136","Aluminium","L","Recycling Lives Limited","03783452","Active","01/01/2018","01/01/2018","Accredited Exporters","Recycling Lives Limited PRESTON Lancashire PR2 5BX","R4 Recycling/reclamation of metals and metal compounds"
"183","EA","EX182010129","Aluminium","L","Roydon Resource Recovery Ltd","3852634","Active","01/01/2018","01/01/2018","Accredited Exporters","Units 1 - 3 SWINTON Manchester M27 8LU","R4 Recycling/reclamation of metals and metal compounds"
"184","EA","EX182007785","Aluminium","L","S Norton & Co Ltd","1859428","Active","01/01/2018","01/01/2018","Accredited Exporters","Bankfield House LIVERPOOL Merseyside L20 8RQ","R4 Recycling/reclamation of metals and metal compounds"
"185","EA","EX182010151","Aluminium","L","Sackers Limited","01526052","Active","01/01/2018","01/01/2018","Accredited Exporters","Railway sidings IPSWICH Suffolk IP6 0JB","R4 Recycling/reclamation of metals and metal compounds"
"186","EA","EX182018122","Aluminium","S","Sam Magnet UK Ltd","07131840","Active","21/02/2018","21/02/2018","Accredited Exporters","11 LAUREL CLOSE LUTON Bedfordshire LU4 9FB","R4 Recycling/reclamation of metals and metal compounds"
"187","EA","EX182016113","Aluminium","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2018","01/01/2018","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R4 Recycling/reclamation of metals and metal compounds"
"188","EA","EX182018160","Aluminium","S","Tandom Metallurgical Group Ltd","06661279","Active","03/12/2018","03/12/2018","Accredited Exporters","Radnor Park Industrial Estate CONGLETON Cheshire CW12 4XE","R4 Recycling/reclamation of metals and metal compounds"
"189","EA","EX182010122","Aluminium","L","Tom Martin & Company Ltd","00990667","Active","01/01/2018","01/05/2018","Accredited Exporters","123 Seedlee Road, PRESTON Lancashire PR5 8AE","R4 Recycling/reclamation of metals and metal compounds"
"190","EA","EX182015150","Aluminium","L","Total Commodities Ltd","6407218","Active","01/01/2018","01/01/2018","Accredited Exporters","Devonshire House STANMORE Middlesex HA7 1JS","R4 Recycling/reclamation of metals and metal compounds"
"191","EA","EX182013159","Aluminium","L","UN GLOBAL TRADING LIMITED","7442777","Active","01/01/2018","01/01/2018","Accredited Exporters","VISTA CENTRE, 50 SALISBURY ROAD HOUNSLOW middlesex TW46JQ","R4 Recycling/reclamation of metals and metal compounds"
"192","EA","EX18200127","Aluminium","L","Unimetals Recycling (UK) Limited","3242331","Active","01/01/2018","01/01/2018","Accredited Exporters","Long Marston STRATFORD-UPON-AVON Warwickshire CV37 8AQ","R4 Recycling/reclamation of metals and metal compounds"
"193","EA","EX182005119","Aluminium","L","Valpak Recycling Ltd","04683865","Active","01/01/2018","01/01/2018","Accredited Exporters","Stratford Business Park STRATFORD-UPON-AVON Warwickshire CV37 7GW","R4 Recycling/reclamation of metals and metal compounds"
"194","EA","EX182009123","Aluminium","L","Viridor Resource Management Ltd","3649069","Active","01/01/2018","01/01/2018","Accredited Exporters","Ashford House Grenadier Road EXETER EX1 3LH","R4 Recycling/reclamation of metals and metal compounds"
"195","NRW","WX182017701","Aluminium","L","D S Smith Recycling","00214967","Active","01/01/2018","01/01/2018","Accredited Exporters","DS Smith Recycling UK Ltd CARPHILLY CARPHILLY CF83 2AX","R4 Recycling/reclamation of metals and metal compounds"
"196","NRW","WX182015703","Aluminium","S","Reddy Pai Metals Limited","07858597","Active","01/01/2018","01/01/2018","Accredited Exporters","Regus 1 Capital Quarter CARDIFF CF10 4BQ","R4 Recycling/reclamation of metals and metal compounds"
"197","NIEA","NX182018107","Aluminium","S","Enva Northern Ireland Ltd","NI017996","Active","21/06/2018","21/06/2018","Accredited Exporters","52 Creagh Road TOOMEBRIDGE Antrim BT413SE","R4 Recycling/reclamation of metals and metal compounds"
"198","NIEA","NX182009104","Aluminium","L","Re-Gen Limited","NI 44110","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R4 Recycling/reclamation of metals and metal compounds"
"199","NIEA","NX182018102","Aluminium","L","Vanden Recycling Ltd","NI611544","Active","01/01/2018","01/01/2018","Accredited Exporters","Floor 2 LISBURN Antrim BT28 1TW","R4 Recycling/reclamation of metals and metal compounds"
"200","SEPA","SX1819990001","Aluminium","L","John R Adam & Sons Limited","SC030140","Cancelled","01/01/2018","01/02/2019","Accredited Exporters","RIVERSIDE BERTH, GLASGOW G51 4SD","R4 Recycling/reclamation of metals and metal compounds"
"201","SEPA","SX182014101","Aluminium","L","Robertson Metals Recycling Limited","SC105027","Cancelled","01/01/2018","01/02/2019","Accredited Exporters","Inverkeithing Scrap Terminal INVERKEITHING Fife KY11 1HL","R4 Recycling/reclamation of metals and metal compounds"
"202","SEPA","SX182013111","Aluminium","L","WRC Recycling","SC370000","Cancelled","01/01/2018","01/02/2019","Accredited Exporters","45 INCHINNAN Renfrew PA49RR","R4 Recycling/reclamation of metals and metal compounds"
"203","EA","EX182015122","EfW","L","Andusia Recovered Fuels Ltd","7957675","Active","01/01/2018","01/01/2018","Accredited Exporters","The Townhouse HERTFORD Herts SG14 1AJ","R1 Use principally as a fuel or other means to generate energy"
"204","EA","EX182015149","EfW","L","Biffa Waste Services Ltd","00946107","Active","01/01/2018","01/01/2018","Accredited Exporters","Coronation Road HIGH WYCOMBE Buckinghamshire HP12 3TZ","R1 Use principally as a fuel or other means to generate energy"
"205","EA","EX182016150","EfW","L","FCC Recycling (UK) Ltd","2674166","Active","20/02/2018","20/02/2018","Accredited Exporters","Ground Floor West NORTHAMPTON Northamptonshire NN4 7RG","R1 Use principally as a fuel or other means to generate energy"
"206","EA","EX182018113","EfW","S","New Earth Solutions (Canford) Ltd","06249283","Active","01/01/2018","01/01/2018","Accredited Exporters","Site Control Centre WIMBORNE Dorset BH21 3BW","R1 Use principally as a fuel or other means to generate energy"
"207","EA","EX182018114","EfW","S","New Earth Solutions (West) Ltd","06968057","Active","01/01/2018","01/01/2018","Accredited Exporters","The MRF GRANTHAM Lincolnshire NG32 3EW","R1 Use principally as a fuel or other means to generate energy"
"208","EA","EX182014123","EfW","L","Suez Recycling and Recovery UK
Ltd","2291198","Active","01/01/2018","01/01/2018","Accredited Exporters","SUEZ Recycling and Recovery UK Ltd MAIDENHEAD Berkshire SL61ES","R1 Use principally as a fuel or other means to generate energy"
"209","EA","EX182018146","EfW","S","Totus Environmental Ltd","7708260","Active","20/08/2018","20/08/2018","Accredited Exporters","Totus Environmental KNUTSFORD Cheshire WA16 6BA","R1 Use principally as a fuel or other means to generate energy"
"210","NIEA","NX182014101","EfW","L","Re-Gen Limited","NI 44110","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R1 Use principally as a fuel or other means to generate energy"
"211","NIEA","NX182016104","Glass Other","S","Bryson Recycling","NI 1315","Active","01/01/2018","01/01/2018","Accredited Exporters","Belfast Road MALLUSK Antrim BT36 4FS","R5 Recycling/reclamation of other inorganic materials"
"212","NIEA","NX182013108","Glass Other","L","RecyCo","NI049526","Active","01/01/2018","01/01/2018","Accredited Exporters","89 Barony Road OMAGH Co Tyrone BT79 7QG","R5 Recycling/reclamation of other inorganic materials"
"213","NIEA","NX182013103","Glass Other","L","Re-Gen Limited","NI 44110","Active","01/01/2018","01/01/2018","Accredited Exporters","Unit 7 Shepherd's Drive, NEWRY Down BT35 6JQ","R5 Recycling/reclamation of other inorganic materials"
"214","EA","EX182013177","Glass Re-melt","L","Biffa Waste Services Ltd","00946107","Active","01/01/2018","01/01/2018","Accredited Exporters","Coronation Road HIGH WYCOMBE Buckinghamshire HP12 3TZ","R5 Recycling/reclamation of other inorganic materials"
"215","EA","EX182016157","Glass Re-melt","L","Clearpoint Recycling Ltd","8027964","Active","01/01/2018","01/01/2018","Accredited Exporters","12 Haywra Street HARROGATE North Yorkshire HG1 5BJ","R5 Recycling/reclamation of other inorganic materials"
"216","EA","EX182013132","Glass Re-melt","L","Day Group Ltd","00432417","Active","01/01/2018","01/01/2018","Accredited Exporters","Transport Avenue BRENTFORD Middlesex TW8 9HF","R5 Recycling/reclamation of other inorganic materials"
"217","EA","EX182013150","Glass Re-melt","S","Glass Recycling (UK) Ltd","1169515","Active","01/01/2018","01/01/2018","Accredited Exporters","418 carlton road BARNSLEY south yorks S71 3HX","R5 Recycling/reclamation of other inorganic materials"
"218","EA","EX182013137","Glass Re-melt","S","McCarthy (UK) Ltd","3024621","Active","01/01/2018","01/01/2018","Accredited Exporters","McCarthy (U.K.) Ltd BUCKLAND NEWTON Dorset DT2 7BY","R5 Recycling/reclamation of other inorganic materials"
"219","EA","EX182015107","Glass Re-melt","L","Recresco Ltd (3)","4066165","Active","01/01/2018","01/01/2018","Accredited Exporters","Recresco Ltd KIRKBY-IN-ASHFIELD Nottinghamshire NG17 8AP","R5 Recycling/reclamation of other inorganic materials"
"220","EA","EX182013158","Glass Re-melt","L","Silica Developments Ltd","07892545","Active","01/01/2018","01/01/2018","Accredited Exporters","4 TROWBRIDGE Wiltshire BA14 9BD","R5 Recycling/reclamation of other inorganic materials"
