Cn8,Hs2,Hs4,Hs6,Description,Year,Value,NetMass,SuppUnit,FlowType,Country
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,3080,49,2,"Non-EU Imports","South Africa"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,242826,39676,34,"Non-EU Imports","United States"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,619894,32605,1073,"Non-EU Exports","United States"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,181666,20266,140,"Non-EU Exports","Canada"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,85236,4811,64,"Non-EU Exports","Guatemala"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,3850,5137,1,"Non-EU Exports","Jamaica"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,27795,1986,25,"Non-EU Exports","Trinidad:Tobago"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,2750,1500,1,"Non-EU Exports","Colombia"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,8902,708,6,"Non-EU Exports","Guyana"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,4091,375,3,"Non-EU Exports","Surinam"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,6573,2300,2,"Non-EU Exports","Peru"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,69202,6205,12,"Non-EU Exports","Chile"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,12000,3000,1,"Non-EU Exports","Falkland Islands"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,2772,2,2,"EU Exports","Cyprus"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,18385,12800,7,"Non-EU Exports","Lebanon"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,335561,40516,12,"Non-EU Exports","Iraq"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,29774,4642,37,"Non-EU Exports","Saudi Arabia"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,4912,105,1,"Non-EU Exports","Bahrain"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,184565,41174,1137,"Non-EU Exports","UAE"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,76321,7078,43,"Non-EU Exports","Oman"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,10212,227,7,"Non-EU Imports","India"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,36735,1458,4,"Non-EU Exports","Sri Lanka"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,3009,47,6,"Non-EU Imports","Vietnam"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,33402,5937,115,"Non-EU Imports","Malaysia"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,2377734,803412,17143,"Non-EU Imports","China"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,44600,13700,1,"Non-EU Exports","South Korea"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,13219,443,17,"Non-EU Imports","Australia"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,51400,2550,4,"Non-EU Exports","Australia"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,1972,137,20,"Non-EU Imports","New Zealand"
"84306100","84","8430","843061","Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)",2022,298167,33529,124,"Non-EU Exports","New Zealand"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,3039443,215104,10659,"EU Imports","France"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,149889,7369,1331,"EU Exports","France"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,2072134,264872,21031,"EU Imports","Netherlands"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,255779,33938,1105,"EU Exports","Netherlands"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,4189864,420396,24582,"EU Imports","Germany"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,291501,16305,814,"EU Exports","Germany"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,1071483,59792,3606,"EU Imports","Italy"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,266712,14939,289,"EU Exports","Italy"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,168243,24622,2484,"EU Imports","Ireland"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,1787305,174367,12282,"EU Exports","Ireland"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,181644,771,33,"EU Imports","Denmark"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,3000,169,2,"EU Exports","Greece"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,139270,12061,13,"EU Exports","Portugal"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,276727,6444,30,"EU Exports","Spain"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,801327,47677,1413,"EU Imports","Belgium"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,195478,30303,164,"EU Exports","Belgium"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,2513,123,11,"Non-EU Exports","Iceland"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,23282,380,4,"Non-EU Exports","Norway"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,1471204,90247,12999,"EU Imports","Sweden"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,89723,3109,859,"EU Exports","Sweden"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,12000,6,4,"EU Exports","Finland"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,2881276,216203,12516,"EU Imports","Austria"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,71434,2086,40,"EU Exports","Austria"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,13556,600,39,"Non-EU Imports","Switzerland"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,20935,739,3,"Non-EU Exports","Switzerland"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,11250,4920,2,"Non-EU Exports","Turkey"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,38440,1691,418,"EU Exports","Latvia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,4520,511,1,"EU Imports","Lithuania"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,89443,6956,419,"EU Imports","Poland"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,85426,88167,7976,"EU Exports","Poland"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,42677,1903,200,"EU Imports","Czechia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,4190,120,2,"EU Exports","Czechia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,89090,7771,159,"EU Imports","Slovakia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,8528275,982837,85070,"EU Imports","Hungary"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,63347,3494,137,"EU Exports","Hungary"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,898671,108959,4870,"EU Imports","Romania"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,5231,18,2,"EU Exports","Romania"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,14391,1410,54,"EU Imports","Bulgaria"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,317,1114,79,"Non-EU Exports","Belarus"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,15926,1970,1,"Non-EU Exports","Moldova"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,1714,9,100,"EU Imports","Slovenia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,964,116,10,"EU Exports","Slovenia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,3891,5,36,"EU Imports","Croatia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,11400,15900,11,"Non-EU Exports","Egypt"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,2267,135,42,"Non-EU Exports","Ghana"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,13208,4790,1,"Non-EU Imports","Nigeria"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,4000,2000,200,"Non-EU Exports","Nigeria"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,1620,315,1,"Non-EU Exports","Angola"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,2600,1092,2,"Non-EU Exports","Kenya"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,10000,6149,8,"Non-EU Exports","Tanzania"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,9500,2000,1,"Non-EU Exports","Zambia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,237,1110,1,"Non-EU Imports","South Africa"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,5269,379,11,"Non-EU Exports","South Africa"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,1918949,102441,1149,"Non-EU Imports","United States"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,1552737,33030,280,"Non-EU Exports","United States"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,201837,3960,583,"Non-EU Exports","Canada"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,3104,94,1,"Non-EU Exports","Dominican Rep"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,21592,398,42,"Non-EU Exports","Brazil"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,7600,580,74,"Non-EU Exports","Chile"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,75000,4900,2,"Non-EU Exports","Uruguay"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,6400,600,1,"EU Exports","Cyprus"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,6500,10000,1974,"Non-EU Exports","Iraq"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,9650,1,4,"Non-EU Exports","Israel"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,6468,75,1,"Non-EU Exports","Jordan"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,2498,49,37,"Non-EU Exports","Saudi Arabia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,79422,2969,12,"Non-EU Exports","Qatar"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,133096,15039,19,"Non-EU Exports","UAE"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,5834,104,1,"Non-EU Exports","Oman"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,118795,45920,108,"Non-EU Imports","India"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,26598,1801,5,"Non-EU Exports","India"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,14585,249,11,"Non-EU Exports","Thailand"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,236452,40611,2886,"Non-EU Imports","Vietnam"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,7707,104,169,"Non-EU Exports","Vietnam"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,8464,139,59,"Non-EU Exports","Indonesia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,300931,67777,6339,"Non-EU Imports","Malaysia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,6761,123,202,"Non-EU Exports","Malaysia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,169552,36450,3225,"Non-EU Imports","Singapore"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,3967,60,1,"Non-EU Exports","Singapore"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,78298297,12686852,1090961,"Non-EU Imports","China"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,212309,52174,3138,"Non-EU Exports","China"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,47760,734,20,"Non-EU Exports","South Korea"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,31967,4285,794,"Non-EU Exports","Japan"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,3079,67,150,"Non-EU Exports","Taiwan"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,2243520,326313,25878,"Non-EU Imports","Hong Kong"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,7172,200,8,"Non-EU Exports","Hong Kong"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,27042,4837,667,"Non-EU Exports","Australia"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,1956,224,201,"Non-EU Imports","New Zealand"
"84331110","84","8433","843311","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a horizontal plane",2022,6043,101,97,"Non-EU Exports","New Zealand"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,30007,1519,58,"EU Imports","France"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,235709,5317,27,"EU Exports","France"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,21627,1457,1,"EU Imports","Netherlands"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,403136,12452,78,"EU Exports","Netherlands"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,316627,11513,170,"EU Exports","Germany"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,24540,460,2,"EU Imports","Italy"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,142168,2585,23,"EU Exports","Italy"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,89222,2925,151,"EU Imports","Ireland"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,145784,15333,1218,"EU Exports","Ireland"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,86315,2532,6,"EU Exports","Denmark"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,73184,2400,5,"EU Exports","Portugal"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,48159,1880,2,"EU Imports","Spain"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,174340,3701,430,"EU Exports","Spain"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,121075,23395,1136,"EU Imports","Belgium"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,84725,2626,26,"EU Exports","Belgium"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,26665,1061,23,"Non-EU Exports","Norway"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,21757,750,1,"EU Imports","Sweden"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,621515,18020,17613,"EU Exports","Sweden"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,23333,740,14,"EU Exports","Austria"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,16886,805,945,"Non-EU Exports","Switzerland"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,901,17,1,"EU Imports","Lithuania"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,9681,418,8,"EU Exports","Lithuania"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,1110,106,24,"EU Imports","Poland"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,5875,237,1,"EU Exports","Poland"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,14204,502,6,"EU Imports","Czechia"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,32492,1809,39,"EU Exports","Czechia"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,21374,1096,22,"EU Exports","Slovakia"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,1148,95,10,"EU Imports","Hungary"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,37658,1012,10,"EU Exports","Hungary"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,1896,52,1,"EU Exports","Bulgaria"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,31140,4210,33,"Non-EU Imports","United States"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,777668,23117,256,"Non-EU Exports","United States"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,1630128,52333,313,"Non-EU Imports","Canada"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,103823,8338,97,"Non-EU Exports","Canada"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,4000,80,3,"Non-EU Exports","Jordan"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,27754,697,9,"Non-EU Exports","Saudi Arabia"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,251159,7510,22,"Non-EU Exports","Qatar"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,44458,10039,318,"Non-EU Imports","Vietnam"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,268460,39567,2550,"Non-EU Imports","Singapore"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,2836865,366362,41640,"Non-EU Imports","China"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,53166,1453,73,"Non-EU Exports","China"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,30254,650,1,"Non-EU Exports","South Korea"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,190896,5535,6,"Non-EU Exports","Japan"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,1808,51,1,"Non-EU Exports","Taiwan"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,6645,1521,594,"Non-EU Imports","Hong Kong"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,548005,17989,3546,"Non-EU Exports","Australia"
"84331910","84","8433","843319","Electric motor mowers for lawns, parks or sports grounds, with the cutting device rotating in a vertical plane or with cutter bars",2022,91522,2368,17,"Non-EU Exports","New Zealand"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,31915,720,18,"EU Exports","France"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,50881,5356,5,"EU Imports","Netherlands"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,74996,3852,135,"EU Exports","Netherlands"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,72212,8360,10,"EU Exports","Germany"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,17605,49,177,"EU Imports","Italy"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,12000,400,1,"EU Exports","Italy"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,5508,59,11,"EU Imports","Ireland"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,12130,1627,133,"EU Exports","Ireland"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,23085,70,77,"EU Exports","Spain"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,2528,1,4,"EU Imports","Belgium"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,6541,120,4,"EU Exports","Belgium"
"84431200","84","8443","844312","Offset printing machinery, sheet fed [office type], using sheets of a side <= 22 x 36 cm in the unfolded state",2022,2503,20,1,"Non-EU Imports","Norway"
