Cn8,Hs2,Hs4,Hs6,Description,Year,FlowType,Country,Value,NetMass,SuppUnit
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Imports","France",11303,1018,493
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Exports","France",11085,2010,805
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Imports","Netherlands",343,160,32
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Exports","Netherlands",114989,20662,8268
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Imports","Germany",200878,19319,41797
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Exports","Germany",364,82,39
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Imports","Italy",436233,67807,70105
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Exports","Italy",1196,77,47
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Imports","Ireland",8254,1708,519
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Exports","Ireland",1418588,143331,109256
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Exports","Portugal",1594,347,139
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Exports","Spain",2065,31,18
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Exports","Belgium",209700,34344,13917
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Exports","Norway",1009,2,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Exports","Sweden",41,2,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Exports","Finland",0,0,0
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"EU Exports","Austria",135,21,9
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Imports","Switzerland",1044,98,69
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Exports","Switzerland",2310,54,23
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Exports","Malta",6163,650,406
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Imports","Turkey",701,45,40
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Exports","Lithuania",2318,13320,8325
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Exports","Czechia",4537,616,364
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Exports","Nigeria",2160,435,272
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Exports","Kenya",37966,360,225
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Imports","South Africa",144476,27685,17215
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Exports","South Africa",8347,565,266
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Exports","Saudi Arabia",5646,2,2
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Exports","Malaysia",14643,12232,7645
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Imports","Japan",1220,95,100
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Exports","Taiwan",3186,20,16
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2001,"Non-EU Imports","Hong Kong",3691,480,804
