Cn8,Hs2,Hs4,Hs6,Description,Year,FlowType,Country,Value,NetMass,SuppUnit
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Exports","Russia",14598,15220,9513
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Exports","St Helena",1025,70,44
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Imports","South Africa",1047,360,72
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Imports","Canada",1266,4,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Exports","Chile",24190,160,100
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Exports","Cyprus",694,1,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Exports","Saudi Arabia",14315,11,7
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Exports","Malaysia",1292,70,44
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Imports","Japan",1650,100,820
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Imports","Taiwan",4571,193,25
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Exports","Hong Kong",17213,3400,810
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Exports","Australia",41276,18265,10580
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Imports","USA",11817,656,530
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Exports","USA",12771,212,245
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Exports","Dubai",900,573,63
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2000,"Non-EU Exports","Sharjah Etc",2510,10040,6275
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","France",642052,363566,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","France",12889,3548,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Netherlands",3713238,1514216,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Netherlands",11802,1,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Germany",1096395,628345,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Germany",31395,4800,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Italy",2574259,1370324,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Italy",351277,26588,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Ireland",348878,226547,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Ireland",4200552,637481,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Denmark",48367,7200,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Greece",250692,146484,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Greece",245,1,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Spain",304117,125917,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Belgium",98212,71860,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Norway",5085,240,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Sweden",215724,25827,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Sweden",133,9,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Finland",9233,1015,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Austria",61562,45575,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Switzerland",17032,1568,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Malta",16921,1202,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Turkey",6807,7320,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Poland",24744,3030,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Hungary",18822,1298,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Romania",22190,17698,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Libya",714,1,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Sudan",20196,119,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Nigeria",10000,19000,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Ethiopia",1125,19,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Tanzania",6200,16000,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","South Africa",28410,6343,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Canada",8410,606,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Antigua:Barbuda",1200,23,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Brazil",40000,1,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Cyprus",1721,316,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Iran",3710,63,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","India",2784,29,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Bangladesh",6000,1094,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","China",216992,1,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Hong Kong",33990,7725,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","New Zealand",11360,840,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","USA",408428,52607,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","USA",62936,23805,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Dubai",23333,1296,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","France",14388242,939761,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","France",52246,5213,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Netherlands",6853833,690981,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Netherlands",25473,10730,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Germany",40516448,4177339,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Germany",59989,2451,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Italy",77520609,10788755,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Italy",2081730,381749,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Ireland",9509579,852593,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Ireland",6505931,1625562,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Denmark",208710,103510,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Denmark",60717,45498,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Greece",1081,380,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Spain",205865,60603,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Spain",1207241,163884,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Belgium",798019,281228,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Belgium",3332,3073,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Norway",2335469,523842,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Norway",28232,3758,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Sweden",185712,25931,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Sweden",27795,12056,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Finland",836,157,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Imports","Austria",54176,18000,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"EU Exports","Austria",4249,3541,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Switzerland",53311,3077,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Switzerland",134240,9017,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Gibraltar",149950,19500,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Malta",20493,10400,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Turkey",5000,370,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Latvia",10440,2600,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Poland",94560,16632,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Poland",170016,43515,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Czechia",129749,23380,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Czechia",97198,27696,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Slovakia",1615122,300232,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Slovakia",14402,16849,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Hungary",46742,11823,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Romania",1749887,261041,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Romania",4190,1895,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Bulgaria",39687,9116,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Russia",602,10,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Slovenia",93783,17637,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Morocco",5600,1620,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Libya",6900,906,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Egypt",25931,16940,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Sudan",7616,11140,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Uganda",3100,2900,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Tanzania",10243,263,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Colombia",5980,60,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Brazil",2930,2,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Cyprus",15364,4365,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Iran",168250,11397,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Israel",10875,4230,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Saudi Arabia",21579,1480,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Kuwait",49147,2957,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Bahrain",4886,373,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Malaysia",10428,3400,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","China",91353,27460,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","South Korea",1110,95,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Japan",2375,3300,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Hong Kong",16159,10841,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","New Zealand",4363,278,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","USA",149965,23306,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","USA",5204,205,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Abu Dhabi",16667,1089,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Imports","Dubai",2291,2,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Dubai",4598,1702,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2000,"Non-EU Exports","Sharjah Etc",4000,274,0
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Imports","France",811560,128006,5198
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","France",144155,13850,2860
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Imports","Netherlands",96043,13759,8950
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Netherlands",478619,54430,5029
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Imports","Germany",3709993,379986,44992
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Germany",641442,81389,5545
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Imports","Italy",3436444,520407,280513
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Italy",152144,8102,3581
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Imports","Ireland",90856,12878,7359
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Ireland",1129374,64666,5214
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Imports","Denmark",956589,102180,7500
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Denmark",106178,9809,1689
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Greece",8401,422,370
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Imports","Portugal",5790,2,579
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Portugal",10244,1176,177
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Imports","Spain",78716,6619,1964
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Spain",210818,4596,3939
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Imports","Belgium",12313,1772,1231
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Belgium",278418,26668,2560
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Exports","Norway",68525,6165,664
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Imports","Sweden",459041,28789,427
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Sweden",443950,51033,4633
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Imports","Finland",2011453,100289,178105
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Finland",57151,4322,620
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"EU Exports","Austria",4508,241,72
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Imports","Switzerland",523009,32987,2449
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Exports","Switzerland",15020,821,507
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Exports","Malta",15162,1412,45
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Exports","Turkey",138170,15454,12
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Exports","Poland",67249,7399,631
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Exports","Czechia",74958,4680,750
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Imports","Hungary",4391,4755,25
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Exports","Hungary",846,900,8
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Exports","Romania",7308,1080,73
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Exports","Russia",10364,796,104
"84137021","84","8413","841370","Submersible pumps, single-stage",2000,"Non-EU Exports","Armenia",26823,5901,268
