Cn8,Hs2,Hs4,Hs6,Description,Year,FlowType,Country,Value,NetMass,SuppUnit
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"EU Exports","Finland",1834,205,2
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Switzerland",6510,115,1080
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Gibraltar",3199,78,107
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"EU Exports","Malta",108690,4600,775
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Turkey",7791,79,23
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"EU Imports","Poland",1094,42,76
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"EU Exports","Poland",7336,0,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"EU Imports","Czechia",40,9,14
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"EU Imports","Slovakia",531,41,21
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"EU Imports","Romania",25,3,2
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"EU Exports","Romania",1051,22,5
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Russia",1100,231,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Morocco",19322,4560,17200
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Egypt",1100,200,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Ghana",50089,33221,3
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Benin",13080,26160,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Nigeria",103539,64000,4
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Mozambique",2500,14000,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","South Africa",1268,0,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","United States",233363,18858,12115
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","United States",36255,747,274
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Canada",23081,1209,11
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Canada",1810,49,6
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Mexico",3471,231,2
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Brazil",16475,36,5
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Saudi Arabia",5223,395,24
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Saudi Arabia",5105,119,2
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Kuwait",8310,7,3
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","UAE",2112,280,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","UAE",955,8,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Pakistan",1497,116,261
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","India",7218,480,290
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Nepal",2582,77,175
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Malaysia",9920,1493,1002
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Singapore",43656,6342,4027
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Singapore",5003,15,2
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","China",19558235,2866287,1415938
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","South Korea",1717,1207,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","South Korea",1086,52,76
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Hong Kong",210252,26734,20970
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Hong Kong",47163,59,92
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Macao",2067,1,2
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Australia",3945,159,6
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Exports","Australia",13309,258,16
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","New Zealand",7983,93,1
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2021,"Non-EU Imports","Marshall Islands",1277,100,100
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","France",132207,26460,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","France",223508,20179,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Netherlands",41837,1,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Germany",1113566,152809,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Germany",283470,29004,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Italy",58764,20739,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Ireland",3501308,1007351,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Ireland",5820373,1214666,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Spain",4144,1712,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Spain",36263,4199,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Belgium",530834,51712,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Norway",2250,47,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Gibraltar",960,13,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Turkey",13072,5220,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","South Africa",960,1,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","United States",390275,43417,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","United States",320831,15096,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Canada",1043,7,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Canada",1519,11,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Chile",1028,18,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Falkland Islands",15317,1019,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Indonesia",985,3,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Singapore",2290,105,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","China",410435,134309,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","South Korea",1002341,105456,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","South Korea",260051,28864,0
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Australia",3725,169,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","France",25045772,4171003,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","France",33985551,2257738,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Netherlands",18064933,1588003,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Netherlands",9440651,652884,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Germany",71745947,11326632,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Germany",15926395,906408,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Italy",50502489,7026179,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Italy",14710166,874637,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Ireland",41382271,7387807,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Ireland",14392891,1028367,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Denmark",1943,40,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Greece",9669,1104,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Portugal",23328555,2216685,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Portugal",1619798,117751,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Spain",2080715,269743,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Spain",9883132,622463,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Belgium",1826504,124326,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Belgium",1952657,180518,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Norway",77864,13160,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Norway",130760,7630,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Sweden",4332271,46051,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Sweden",14019248,944281,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Finland",86637,11247,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Liechtenstein",2303552,294510,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Austria",6007432,830211,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Austria",35621,3499,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Switzerland",15107,1520,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Switzerland",1141,11,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Gibraltar",5472,670,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Malta",921567,17181,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Malta",5676,150,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Turkey",58717701,6636031,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Turkey",1527138,187340,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Estonia",75,4,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Lithuania",2066,199,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Poland",12276990,895179,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Poland",117861,16267,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Czechia",24157,4091,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Czechia",1507,117,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Slovakia",693,53,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Slovakia",6905,1048,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Romania",199343,17396,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Romania",6090,1850,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Bulgaria",42055,4724,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Ukraine",21035,2098,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Russia",106661,10873,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Georgia",1964,75,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Imports","Slovenia",2287,28,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Slovenia",1938549,121373,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Croatia",1000,77,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Serbia",962,123,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Sierra Leone",212516,18129,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","United States",305907,38560,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","United States",11447883,712543,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Canada",27048,735,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Canada",32700,2628,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Chile",31323,5000,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Falkland Islands",1308,145,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"EU Exports","Cyprus",20227,1006,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Iran",59440,646,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Israel",337905,17601,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Qatar",2031,4,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","India",9970,1205,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Malaysia",393137,20272,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Singapore",8436,399,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","China",553546,50467,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","China",269800,16318,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","South Korea",1972457,205979,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","South Korea",3490,204,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Japan",171653,8965,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Japan",36839,2631,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Taiwan",10021,201,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Imports","Hong Kong",591371,56996,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Hong Kong",960,1,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","Australia",1719918,83058,0
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2021,"Non-EU Exports","New Zealand",400463,27214,0
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Imports","France",287186,1460,769
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Exports","France",1018397,41433,5596
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Imports","Netherlands",1959640,69519,963
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Exports","Netherlands",1262825,82036,2444
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Imports","Germany",5660844,33666,15951
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Exports","Germany",3233163,122817,20683
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Imports","Italy",1419015,46305,98296
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Exports","Italy",268597,3249,401
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Imports","Ireland",53624,962,8154
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Exports","Ireland",943157,8747,2410
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Imports","Denmark",256225,34892,188
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Exports","Denmark",471741,8091,1208
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2021,"EU Exports","Greece",14580,291,55
