Cn8,Hs2,Hs4,Hs6,Description,Year,Value,NetMass,SuppUnit,FlowType,Country
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,1430,20,2,"EU Imports","France"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,103,4,4,"EU Exports","France"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,14,1,1,"EU Imports","Netherlands"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,314,159,121,"EU Exports","Netherlands"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,74004,8041,4520,"EU Imports","Germany"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,184,44,65,"EU Exports","Germany"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,82838,271,46,"EU Imports","Italy"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,60158,5513,2938,"EU Imports","Ireland"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,1232381,130256,90583,"EU Exports","Ireland"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,20605,130,44,"EU Imports","Denmark"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,28,8,2,"EU Exports","Denmark"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,3025,693,384,"EU Exports","Greece"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,641,208,150,"EU Exports","Spain"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,732,3,4,"EU Imports","Belgium"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,217,5,6,"EU Exports","Belgium"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,3,1,2,"EU Imports","Sweden"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,942,131,59,"EU Exports","Sweden"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,2192,94,65,"EU Imports","Finland"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,13620,265,569,"Non-EU Exports","Switzerland"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,523,72,51,"EU Exports","Malta"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,47986,7005,16988,"Non-EU Imports","Turkey"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,2306,1353,347,"Non-EU Exports","Turkey"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,10,4,7,"EU Exports","Lithuania"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,1539,1749,1136,"EU Exports","Poland"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,9291,9080,7419,"EU Exports","Czechia"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,46510,4502,1986,"EU Imports","Hungary"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,298,110,83,"EU Exports","Hungary"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,224,160,109,"EU Exports","Romania"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,2,3,2,"EU Exports","Bulgaria"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,320,1500,1,"Non-EU Exports","Sierra Leone"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,3794,4400,685,"Non-EU Exports","Ghana"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,500,20000,10000,"Non-EU Exports","Somalia"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,227628,4797,4875,"Non-EU Imports","Kenya"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,500,7500,1,"Non-EU Exports","Tanzania"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,1017,4,4,"Non-EU Exports","South Africa"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,12461,122,167,"Non-EU Imports","United States"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,251373,62568,16202,"Non-EU Exports","United States"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,4756,679,863,"Non-EU Exports","Canada"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,1526,42,1,"Non-EU Imports","Peru"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,7080,391,543,"EU Exports","Cyprus"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,2453,60,2,"Non-EU Exports","Israel"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,9630,68,39,"Non-EU Exports","Saudi Arabia"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,4845,5,6,"Non-EU Exports","Kuwait"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,1935,110,10,"Non-EU Exports","Bahrain"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,3135,1,1,"Non-EU Exports","Qatar"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,6644,53,1051,"Non-EU Exports","UAE"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,1716,319,270,"Non-EU Imports","Pakistan"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,8698,50,7,"Non-EU Exports","India"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,1260,26,350,"Non-EU Exports","Vietnam"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,1633,38,3,"Non-EU Exports","Singapore"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,8753736,1837110,958095,"Non-EU Imports","China"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,45584,6755,2800,"Non-EU Imports","South Korea"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,1096,15,38,"Non-EU Imports","Japan"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,16644,835,101,"Non-EU Exports","Japan"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,1241276,209152,107450,"Non-EU Imports","Taiwan"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,44792,9394,8074,"Non-EU Imports","Hong Kong"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,5125,1,5,"Non-EU Exports","Hong Kong"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,6956,20,48,"Non-EU Exports","Macao"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2014,60432,2960,318,"Non-EU Exports","Australia"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,2819212,583126,0,"EU Imports","France"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,671988,22710,0,"EU Exports","France"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,7655843,734106,0,"EU Imports","Netherlands"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,219797,4684,0,"EU Exports","Netherlands"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,9212329,1081422,0,"EU Imports","Germany"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,1867618,16116,0,"EU Exports","Germany"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,824312,233897,0,"EU Imports","Italy"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,623872,37110,0,"EU Exports","Italy"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,1434508,434506,0,"EU Imports","Ireland"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,3982233,442292,0,"EU Exports","Ireland"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,56756,30000,0,"EU Imports","Spain"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,460102,25452,0,"EU Exports","Spain"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,34,2,0,"EU Exports","Belgium"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,1892,14,0,"Non-EU Exports","Iceland"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,10025,310,0,"Non-EU Imports","Norway"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,4348663,560293,0,"EU Imports","Austria"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,1112332,145061,0,"Non-EU Imports","Turkey"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,11572,2193,0,"Non-EU Exports","Turkey"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,266327,71159,0,"EU Imports","Poland"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,28802,2645,0,"EU Imports","Romania"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,10401,200,0,"Non-EU Exports","Nigeria"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,4316,74,0,"Non-EU Exports","Congo (Republic)"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,1583,120,0,"Non-EU Exports","South Africa"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,8232,155,0,"Non-EU Imports","United States"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,21562,13850,0,"Non-EU Exports","United States"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,1087,95,0,"Non-EU Exports","Mexico"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,3071,2,0,"Non-EU Exports","Argentina"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,47764,3145,0,"Non-EU Exports","Qatar"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,17784,55,0,"Non-EU Exports","Singapore"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,9328,2568,0,"Non-EU Imports","China"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,11022,100,0,"Non-EU Exports","China"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,1138,2,0,"Non-EU Exports","Taiwan"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2014,2260,20,0,"Non-EU Exports","New Zealand"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,16735264,2912813,0,"EU Imports","France"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,41384,2391,0,"EU Exports","France"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,11552560,1655358,0,"EU Imports","Netherlands"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,1138037,239542,0,"EU Exports","Netherlands"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,67461731,6970491,0,"EU Imports","Germany"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,5417138,984534,0,"EU Exports","Germany"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,51406217,6684957,0,"EU Imports","Italy"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,481788,62806,0,"EU Exports","Italy"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,29566445,4922007,0,"EU Imports","Ireland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,13867968,1153898,0,"EU Exports","Ireland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,1680755,99489,0,"EU Imports","Denmark"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,18782,2251,0,"EU Exports","Denmark"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,120,3,0,"EU Imports","Greece"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,375,57,0,"EU Exports","Greece"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,16826924,1709882,0,"EU Imports","Portugal"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,274824,674,0,"EU Exports","Portugal"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,1258351,114597,0,"EU Imports","Spain"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,2012,52,0,"EU Exports","Spain"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,1510955,178147,0,"EU Imports","Belgium"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,131472,9835,0,"EU Exports","Belgium"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,69450,9233,0,"Non-EU Imports","Norway"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,314239,25794,0,"Non-EU Exports","Norway"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,5264023,199283,0,"EU Imports","Sweden"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,596,1410,0,"EU Exports","Sweden"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,167199,26958,0,"EU Imports","Finland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,25,3,0,"EU Exports","Finland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,29379927,3351425,0,"EU Imports","Austria"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,634,7,0,"EU Exports","Austria"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,944701,131208,0,"Non-EU Imports","Switzerland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,12690,754,0,"Non-EU Exports","Switzerland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,274,6,0,"EU Exports","Malta"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,25497996,3234634,0,"Non-EU Imports","Turkey"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,3096872,336611,0,"Non-EU Exports","Turkey"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,17046794,1548569,0,"EU Imports","Poland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,59,3,0,"EU Exports","Poland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,4731,749,0,"EU Imports","Czechia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,132539,5752,0,"EU Exports","Romania"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,87,6,0,"EU Exports","Bulgaria"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,172885,43576,0,"Non-EU Imports","Ukraine"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,71992,3571,0,"Non-EU Exports","Ukraine"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,8021,353,0,"Non-EU Exports","Russia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,19665,592,0,"Non-EU Exports","Uzbekistan"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,10051,1786,0,"EU Imports","Slovenia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,32,1,0,"EU Exports","Croatia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,1260,7,0,"Non-EU Exports","Libya"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,10105,380,0,"Non-EU Exports","Uganda"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,1168,40,0,"Non-EU Exports","Seychelles"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,6289,252,0,"Non-EU Exports","South Africa"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,43797,11221,0,"Non-EU Imports","United States"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,13862,848,0,"Non-EU Exports","United States"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,14730,1276,0,"Non-EU Imports","Canada"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,141549,20275,0,"Non-EU Exports","Falkland Islands"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,111,5,0,"EU Exports","Cyprus"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,8725,2700,0,"Non-EU Exports","Iraq"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,139016,20835,0,"Non-EU Exports","Israel"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,60498,18697,0,"Non-EU Imports","Saudi Arabia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,1659,37,0,"Non-EU Exports","UAE"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,2175,80,0,"Non-EU Exports","Oman"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,23415,7721,0,"Non-EU Imports","India"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,68346,178,0,"Non-EU Exports","Bangladesh"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,62035,6611,0,"Non-EU Imports","Thailand"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,1200,540,0,"Non-EU Exports","Thailand"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,2240,478,0,"Non-EU Imports","Vietnam"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,1324,513,0,"Non-EU Imports","Singapore"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,48810,4500,0,"Non-EU Exports","Singapore"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,225824,34739,0,"Non-EU Imports","China"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,44007,2041,0,"Non-EU Exports","China"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,4631,756,0,"Non-EU Imports","South Korea"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,950,29,0,"Non-EU Exports","South Korea"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,264484,12130,0,"Non-EU Imports","Japan"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,17317,1233,0,"Non-EU Exports","Japan"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,3272,259,0,"Non-EU Imports","Taiwan"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,212367,7572,0,"Non-EU Exports","Hong Kong"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,789738,43645,0,"Non-EU Exports","Australia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,4690,700,0,"Non-EU Exports","Papua New Guinea"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2014,90213,11981,0,"Non-EU Exports","New Zealand"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2014,340705,4461,1618,"EU Imports","France"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2014,1222338,66329,18866,"EU Exports","France"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2014,523738,21056,904,"EU Imports","Netherlands"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2014,757627,48835,9570,"EU Exports","Netherlands"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2014,3293704,49468,6364,"EU Imports","Germany"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2014,1399879,54748,20683,"EU Exports","Germany"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2014,210688,11110,42,"EU Imports","Italy"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2014,374335,24683,4716,"EU Exports","Italy"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2014,214982,4086,277,"EU Imports","Ireland"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2014,390768,13415,1326,"EU Exports","Ireland"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2014,387332,66633,1471,"EU Imports","Denmark"
