Cn8,Hs2,Hs4,Hs6,Description,Year,Value,NetMass,SuppUnit,FlowType,Country
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,13883,3060,3600,"Non-EU Imports","Pakistan"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,762,170,200,"Non-EU Imports","India"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,1690,46,32,"Non-EU Exports","India"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,7472,1372,1200,"Non-EU Imports","Bangladesh"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,1224,7,6,"Non-EU Imports","Nepal"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,49879,7691,5921,"Non-EU Imports","Vietnam"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,964,3,4,"Non-EU Exports","Malaysia"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,8873723,1346903,747257,"Non-EU Imports","China"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,7893,120,3007,"Non-EU Exports","South Korea"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,4100,100,188,"Non-EU Exports","Japan"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,999372,127995,53340,"Non-EU Imports","Taiwan"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,1656,5,3,"Non-EU Exports","Taiwan"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,278755,61775,31670,"Non-EU Imports","Hong Kong"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,13886,24,69,"Non-EU Exports","Hong Kong"
"63011000","63","6301","630110","Electric blankets of all types of textile materials",2016,11713,215,403,"Non-EU Exports","Australia"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,1379763,236917,0,"EU Imports","France"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,2121183,142441,0,"EU Exports","France"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,3790886,328851,0,"EU Imports","Netherlands"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,1229453,4346,0,"EU Exports","Netherlands"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,3732806,572919,0,"EU Imports","Germany"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,651771,36988,0,"EU Exports","Germany"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,429407,99324,0,"EU Imports","Italy"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,387113,23472,0,"EU Exports","Italy"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,2412847,599403,0,"EU Imports","Ireland"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,4230524,354732,0,"EU Exports","Ireland"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,8231277,1752646,0,"EU Imports","Denmark"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,49487,12650,0,"EU Imports","Spain"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,155518,8263,0,"EU Exports","Spain"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,2786,320,0,"EU Imports","Belgium"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,24241,1397,0,"EU Exports","Belgium"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,448,476,0,"EU Imports","Sweden"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,1425419,158713,0,"EU Imports","Austria"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,1071,26,0,"Non-EU Exports","Switzerland"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,143619,18012,0,"Non-EU Imports","Turkey"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,19957,1824,0,"EU Imports","Romania"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,17607,11,0,"Non-EU Imports","United States"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,3072450,226318,0,"Non-EU Exports","United States"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,902,55,0,"Non-EU Exports","Canada"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,4765,25,0,"Non-EU Exports","Jordan"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,76564,4402,0,"Non-EU Exports","UAE"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,995,29,0,"Non-EU Exports","Malaysia"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,3182,218,0,"Non-EU Exports","Singapore"
"84031010","84","8403","840310","Central heating boilers, non-electric, of cast iron (excl. vapour generating boilers and superheated water boilers of heading 8402)",2016,2022,399,0,"Non-EU Imports","China"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,14090157,2292476,0,"EU Imports","France"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,5760134,455142,0,"EU Exports","France"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,17957966,1827353,0,"EU Imports","Netherlands"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,1188021,117141,0,"EU Exports","Netherlands"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,83664398,6916283,0,"EU Imports","Germany"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,38041293,2401315,0,"EU Exports","Germany"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,41801404,5394804,0,"EU Imports","Italy"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,3973862,370868,0,"EU Exports","Italy"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,31347417,4522306,0,"EU Imports","Ireland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,16565868,1274517,0,"EU Exports","Ireland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,2740431,174812,0,"EU Imports","Denmark"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,7318,486,0,"EU Exports","Denmark"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,142,6,0,"EU Imports","Greece"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,460,22,0,"EU Exports","Greece"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,17901343,1811267,0,"EU Imports","Portugal"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,221235,15081,0,"EU Exports","Portugal"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,894361,96383,0,"EU Imports","Spain"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,1693829,136038,0,"EU Exports","Spain"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,1743236,168235,0,"EU Imports","Belgium"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,237022,15041,0,"EU Exports","Belgium"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,981,18,0,"EU Exports","Luxembourg"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,74496,6007,0,"Non-EU Exports","Norway"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,7643897,211975,0,"EU Imports","Sweden"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,3088824,245589,0,"EU Exports","Sweden"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,2788534,318768,0,"EU Imports","Finland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,56,4,0,"EU Exports","Finland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,18055910,1828507,0,"EU Imports","Austria"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,5255,122,0,"EU Exports","Austria"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,417855,66886,0,"Non-EU Imports","Switzerland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,13861,792,0,"Non-EU Exports","Switzerland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,24708,1800,0,"Non-EU Exports","Gibraltar"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,913,177,0,"EU Imports","Malta"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,342,7,0,"EU Exports","Malta"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,42714112,5365879,0,"Non-EU Imports","Turkey"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,2775534,309176,0,"Non-EU Exports","Turkey"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,17,1,0,"EU Exports","Latvia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,20,1,0,"EU Exports","Lithuania"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,19926000,1801350,0,"EU Imports","Poland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,28023,446,0,"EU Exports","Poland"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,8378,2101,0,"EU Imports","Czechia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,1943,64,0,"EU Exports","Czechia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,19188,1858,0,"EU Imports","Slovakia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,2837151,457113,0,"EU Imports","Romania"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,116758,5418,0,"EU Exports","Romania"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,412,7,0,"EU Exports","Bulgaria"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,438011,116433,0,"Non-EU Imports","Ukraine"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,156144,7741,0,"Non-EU Exports","Ukraine"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,40262,1378,0,"Non-EU Exports","Russia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,57903,18946,0,"Non-EU Exports","Armenia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,289738,82362,0,"Non-EU Exports","Uzbekistan"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,378,3,0,"EU Exports","Slovenia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,23,1,0,"EU Exports","Croatia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,4640,1156,0,"Non-EU Imports","Serbia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,40473,2571,0,"Non-EU Exports","Tanzania"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,37064,1027,0,"Non-EU Exports","South Africa"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,71365,1408,0,"Non-EU Imports","United States"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,10471,650,0,"Non-EU Exports","United States"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,3089,2,0,"Non-EU Imports","Canada"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,312244,50955,0,"Non-EU Exports","Falkland Islands"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,447,15,0,"EU Exports","Cyprus"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,18023,80,0,"Non-EU Exports","Iraq"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,229306,12799,0,"Non-EU Exports","Israel"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,23950,2608,0,"Non-EU Imports","Thailand"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,5565,735,0,"Non-EU Imports","Vietnam"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,2530,72,0,"Non-EU Exports","Indonesia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,2404,250,0,"Non-EU Exports","Singapore"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,452951,79843,0,"Non-EU Imports","China"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,2469,180,0,"Non-EU Exports","China"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,285855,34614,0,"Non-EU Imports","South Korea"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,5364,316,0,"Non-EU Exports","South Korea"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,2600,152,0,"Non-EU Imports","Japan"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,39222,4478,0,"Non-EU Exports","Japan"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,9589,893,0,"Non-EU Imports","Taiwan"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,790721,47420,0,"Non-EU Exports","Hong Kong"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,1128963,40452,0,"Non-EU Exports","Australia"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,1684,6,0,"Non-EU Imports","New Zealand"
"84031090","84","8403","840310","Central heating boilers, non-electric (excl. of cast iron, and vapour generating boilers and superheated water boilers of heading 8402)",2016,114441,9695,0,"Non-EU Exports","New Zealand"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2016,609611,7367,4525,"EU Imports","France"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2016,1480441,54366,18058,"EU Exports","France"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2016,740218,6040,753,"EU Imports","Netherlands"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2016,890106,37840,14846,"EU Exports","Netherlands"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2016,2704662,25512,1800,"EU Imports","Germany"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2016,1897204,76193,34218,"EU Exports","Germany"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2016,53481,1177,78,"EU Imports","Italy"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2016,405042,6328,1749,"EU Exports","Italy"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2016,10016,190,9,"EU Imports","Ireland"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2016,424733,8618,1018,"EU Exports","Ireland"
"84135080","84","8413","841350","Reciprocating positive displacement pumps, power-driven (excl. pumps of subheading 8413.11 and 8413.19, fuel, lubricating or cooling medium pumps for internal combustion piston engine, concrete pumps, hydraulic units, dosing pumps and general piston pumps)",2016,530593,21716,648,"EU Imports","Denmark"
